Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,Component31,Component32,Component33,Component34,Component35,Component36,Component37,Component38,Component39,Component40,Component41,Component42,Component43,Component44,Component45,Component46,Component47,Component48,Component49,Component50,_subclass_
0.21619621751069348,-0.04349106830066578,0.028599669250912174,0.06732733536449971,-0.02504091290471873,0.0728383979148861,-0.09595193366969532,0.04927605844102929,-0.010335841942280042,0.023370331597124535,0.008166069688940566,0.14868885513741886,0.039158752373819654,-0.06379167980058963,-0.10764977508618076,0.06980363343169393,-0.03598449592408864,-0.012642883172657646,0.12717468388501443,0.11242153466048198,0.08710300710388215,0.05646023324485452,0.03190647922605891,-0.18371003104570968,-0.10462259202617155,-0.08601709180105774,0.6990162479990416,0.3590452271019131,-0.0490866607959693,0.08156422819636586,-0.023907378273579874,0.0023697471847031913,0.22225044440847225,-1.7113047090511202e-15,2.4006838184043033e-14,0.03174139324686065,0.030597555139201003,-0.024101299692621217,0.024832688614320884,-0.021749985284450025,0.032276965068485965,0.03678730951769586,-0.0965769481977007,0.007833667608530865,0.02476039372956574,0.007902141645523967,-0.018566524651852233,-0.001730520743579462,0.007973528943777163,0.04996483212286821,T
0.2945299430400138,-0.04529800297487469,0.029928115876799312,0.09577934474554287,-0.047425110693267096,0.09252662111584625,-0.10842751095664316,0.03289072451101597,-0.020081512814807898,0.04216735541765474,-0.0010174978783081615,0.10516634800987844,0.032440800262548315,-0.10260109028870058,-0.11869415865856486,0.0642996028472803,-0.058397402988245736,0.02432484841102089,0.11941636570505747,0.07701828077184002,0.01747406040177411,0.03162870747007262,-0.04547190572901992,0.06154563664739167,-0.0010229186891258651,-0.07211390697558796,0.042833808801880244,-0.20999044377942636,-0.12886810587323877,-0.12522565537854546,0.13452769584944677,-0.11478024248042183,-0.14033748119847023,0.6673071499855251,-0.24897200423947036,0.038444534330315985,-0.058595458952006726,0.02498813673952437,-0.026374871777888536,-0.056166905368422594,-0.05516755282267756,-0.02015070051259259,-0.012487570327088181,0.010647223694319065,-0.006273601042201527,-0.03223966565849275,-0.1082802675845279,-0.011332845523464894,0.012642230734168636,0.023910754232770726,T
0.2945299430400138,-0.045298002974874754,0.029928115876799034,0.09577934474554316,-0.04742511069326712,0.09252662111584631,-0.10842751095664337,0.03289072451101595,-0.020081512814808022,0.042167355417654546,-0.0010174978783082586,0.10516634800987872,0.032440800262548516,-0.10260109028870072,-0.11869415865856478,0.06429960284728051,-0.05839740298824579,0.02432484841102065,0.11941636570505698,0.07701828077183988,0.017474060401773767,0.03162870747007323,-0.04547190572901939,0.061545636647392925,-0.0010229186891268366,-0.0721139069755889,0.042833808801879494,-0.209990443779431,-0.12886810587324102,-0.12522565537855812,0.13452769584944838,-0.11478024248042915,-0.1403374811985646,-0.11803749449026707,0.7023909461341669,0.03844453433031601,-0.058595458952003285,0.024988136739523815,-0.026374871777889882,-0.05616690536842175,-0.05516755282267935,-0.02015070051259137,-0.012487570327087768,0.010647223694317972,-0.0062736010422011525,-0.03223966565849176,-0.10828026758452795,-0.011332845523464651,0.012642230734169087,0.023910754232770545,T
0.3276303158975474,-0.03415191965762944,0.023708706247866036,0.083790500835206,-0.0373751911820689,0.10416456008611047,-0.12792592106273903,0.018734232344388382,-0.08805610985471726,0.06693698974139183,0.23881602765497145,0.03391477103094278,0.36991914501610623,-0.10799736650507738,-0.06464555831328926,-0.17737565653518667,-0.042455654581892724,0.08374461645910243,-0.07827342919678944,-0.06279395568019724,0.03682873429193294,0.03172711353253281,-0.154716567928794,0.02726866572228622,-0.006553844761844924,0.1084511173108559,-0.006151794119865707,0.05299590561667972,-0.1366310705325091,0.01677676168728047,-0.12523864557094522,-0.06761887712438105,-0.08064717491568554,6.036837696399289e-16,-7.607629803896288e-15,-0.04123411688917898,-0.05496563146636164,-0.01227570062196441,0.08393151017678101,-0.09702984644933946,-0.01808681493239184,-0.03851397195216048,0.05230710674167752,-0.024290383198326364,-0.07877164074840032,0.20209774236933145,0.34139910184391337,-0.02530973278575648,0.1606179814896493,-0.033749949123479214,T
0.447489365732428,-0.07494879132385876,0.06030317127892034,0.14140932354748834,0.22447003100556517,0.17475139680273388,-0.07949317516525992,-0.10738183302092885,-0.3818560178674506,-0.091311465602656,0.04567229514086304,-0.06357827186551887,-0.0828477834357302,0.09646267534543669,-0.010408457517583403,0.029955301397469235,0.07943550417632904,-0.004884288494664655,0.0029741621264377585,0.0071521397119442415,-0.056414557439447045,0.005291412056064792,-0.06283094570140096,-0.04299471785570139,-0.0672574335643195,0.03659065242348431,-0.003648874104561141,-0.0454468362701657,0.10845536796958255,-0.05252336940669487,0.013542125832575441,0.04349807579088834,0.0009313860401204263,1.4051260155412137e-16,2.8536201179818477e-16,-0.0007117040234424733,-0.0160100055437076,-0.0017099090757944652,0.002961880391770405,0.08223527087541739,0.005824552972392709,0.057987649902008005,-0.0324689123962509,0.01621752119148512,0.11382075176423549,-0.0719227877684756,0.11833481635091983,-0.09088667657385195,-0.06528407698087849,-0.17004993075339564,T
0.16649434298067095,0.23225721222329995,-0.008351544069793028,-0.0926441165802483,-0.09766939745644476,-0.1974241491591292,0.02318438664892448,-0.09926748409736039,-0.05673183250903639,-0.020748839407869004,0.012426916049926573,0.1253176704254324,0.03834676345909912,0.022067365302334593,-0.03635091466704023,0.0439017882899355,-0.030176092112707012,0.07562276774057114,0.007788469770066031,0.06158493160012946,0.03334959703355902,-0.13408746989361164,-0.052462723281167044,-0.20245780266568017,-0.0017642119048770985,-0.021400403582180427,-0.0555059572751075,-0.005697343675048604,0.08065449236805636,-0.05233019180236324,0.1678475092517886,0.014843613607813985,0.006267640899370555,-9.202708040056962e-16,-7.7021722333370235e-16,-0.12776971059180411,0.038151847516996705,-0.022339266283146322,-0.059962655239566995,0.20417733724293669,-0.031145388572593004,-0.13816717224911917,0.009815397561076022,0.11057672567084359,-0.08958888287769448,0.13903413256021133,0.04261634411241294,0.27729099183431694,-0.010826755354942432,0.045992436383581345,T
0.34041658389028623,-0.10230658419365016,0.08641392514028945,0.11919016366282154,0.5194484633418103,0.14966801387735215,0.07876646462541882,-0.18564255211987366,-0.2820506819444506,-0.12931126681934338,-0.05565770786780155,-0.11037743499404273,-0.07333388761699064,0.07994213935240499,0.008412578914597641,0.025793377844164207,0.030714175577398514,0.00037107588131315636,-0.002582689542319755,-0.0064487348257525594,-0.04989819062551919,0.004206133329345101,-0.019660351604226498,-0.01889663917117105,-0.06686150944322877,0.02620048449090818,-0.014292239210320313,-0.012431799540855963,0.028463730852832513,-0.016319653830701275,0.023044243724414715,0.01782003036618915,0.022729603827296965,1.3704315460216776e-16,2.312386393477084e-15,0.0001707144677413619,-0.019430568424178195,0.01688130107709922,0.05164227145978937,0.14325514381727564,0.001882028951964943,0.037585200716462104,-0.022792390841519215,0.017282677536983558,0.011039472945013395,0.008949828810192947,0.08363856946672268,0.046995371233971926,-0.10477771583188566,-0.23762441429252568,T
0.26415436295606065,-0.0634014579467481,0.036369768493388584,0.07226375933482386,-0.04054403035190936,0.060706198221273946,-0.10487394483733395,0.1257480629499359,0.030749663664095463,0.032153303816655626,0.004442942754394316,0.11088470069937423,-0.08664050284097287,-0.17546753947247073,0.21338047250586256,0.0750734875813816,-0.129837591333342,0.16759118766377917,-0.0006287213229719179,-0.03921621579668007,-0.025592343661874385,0.09411625845567492,-0.17755964804915228,-0.09994043445493107,0.3306374689937522,0.0246859789491978,0.009702798004165807,-0.10041294523571831,0.2381699012349252,0.2700086591684128,-0.13523094151426995,-0.18976689963295926,-0.004061687442912071,-9.168013570537425e-16,8.751679936302992e-16,0.3154737017349839,0.17543568152419317,0.1769578730477547,0.08050282396307928,0.2162199269512601,-0.016346090033656918,-0.024690241155648836,0.045931555663955285,-0.05221365739603211,0.09449911031119848,0.026979333592759884,-0.0035642781260153324,-0.018733343072666653,-0.0177992893107589,0.042962967961514616,T
0.29452994304001384,-0.045298002974874726,0.029928115876799277,0.09577934474554298,-0.04742511069326707,0.09252662111584639,-0.10842751095664319,0.03289072451101594,-0.020081512814808206,0.04216735541765458,-0.0010174978783080504,0.10516634800987844,0.03244080026254848,-0.10260109028870075,-0.11869415865856456,0.06429960284727995,-0.058397402988245355,0.024324848411020207,0.11941636570505756,0.07701828077184024,0.017474060401774003,0.03162870747007248,-0.04547190572902076,0.061545636647393306,-0.001022918689126972,-0.07211390697558809,0.04283380880188019,-0.2099904437794283,-0.12886810587323996,-0.12522565537855432,0.1345276958494413,-0.114780242480422,-0.14033748119845044,-0.5492696554952547,-0.4534189418947461,0.03844453433031937,-0.05859545895200708,0.024988136739525196,-0.02637487177789036,-0.05616690536842163,-0.05516755282267942,-0.02015070051259152,-0.012487570327086854,0.010647223694317717,-0.006273601042201668,-0.03223966565849253,-0.10828026758452747,-0.01133284552346547,0.0126422307341693,0.023910754232770413,T
0.039894661981908386,-0.026764585576533925,0.07396496019379674,0.07366770175851725,-0.24888438091463483,0.39533110763641255,0.25819703431268,0.02040545866956689,-0.01343904185480085,0.00532022019943249,-0.06921330860988308,-0.014893579280878973,0.1405315978632642,-0.07425653764637781,0.10446876855438139,-0.24012684765485945,0.026147427088607535,-0.1707037122994522,0.08364468891983105,-0.09212765920527485,-0.2107467051745696,-0.04482766304532105,0.16442638671659138,-0.03941025856636116,-0.04969790279116615,-0.07757710992992534,-0.08183291298915403,0.0825609732163499,-0.12080082442935433,-0.004558126510059601,0.08600397985507018,-0.06412034409170986,0.09314604719942957,3.7816971776294395e-16,8.536574225281868e-15,0.08443402746913782,0.00961915325936667,0.08501868261386554,-0.2700493867806667,0.28301040459054994,0.06162876025273866,-0.0953863835256766,-0.10080811874605902,0.03579507382933477,0.12447197155818306,-0.12845630940411584,-0.050179243415614166,-0.016784902348820976,-0.006577288891250838,0.02285349351215059,T
-0.3061247988618468,-0.1330056779426177,0.7496501000713259,0.13430488342950833,-0.16850733495760295,-0.05160120881952922,-0.07531826496513992,-0.13993405843243964,-0.02031986124142795,-0.012167498028448588,-0.0474073253570244,-0.10022367507716538,0.029679803032758516,-0.03265970359928592,-0.054630818710574985,0.04752081824734693,0.06828265362125915,0.04841762925448871,0.011774987876541564,0.00037502466420548646,-0.006410887773317484,-0.005867393869502212,-0.029202127848540323,0.0014428247358967174,0.02609477482802855,-0.02728995843399506,-0.013563069264667584,0.03595343312513605,0.013062936199403446,0.013332781401803554,0.0014082664662429575,0.022864782341293972,-0.0456124360080564,-2.8015784137025435e-16,-3.9751188452008535e-15,0.044407384424255396,-0.051896700645478175,-0.06052850585646078,0.02429344461595517,0.006336869957710889,0.007016567978220502,0.01469011734540385,-0.01664684646361122,0.00156734989052126,0.015591112558932196,0.019166032743523756,0.01478699334623042,0.011405469449735726,-0.030640830606044986,-0.007280309476130775,G
-0.3328541783311317,-0.1448016850892832,0.7530061878150028,0.12444262261133758,-0.1483536848736951,-0.0636662197491028,-0.07723761774620286,-0.12643459585460243,-0.029975102202401908,-0.012790528971579784,-0.051971694234303686,-0.07881001511856431,0.03767981125196001,-0.014118298938975662,-0.04112933671038606,0.04750177131158246,0.06488879104965649,0.06016138985153982,0.018987299500082704,-0.01867686782950935,0.01473761758478539,-0.010227365840287602,-0.016878728818096735,-0.014401259016778665,0.03133045898936241,-0.04718561039749269,-0.024238128476316033,0.04980621469391108,0.013948353146970516,0.010183481282796862,0.001070041851300307,0.025049867579665,-0.05703177638574587,-3.3219954564955856e-16,-5.027228633380787e-15,0.041117769049074195,-0.05902372039504368,-0.08327464922113526,0.02783525974015467,0.02682489542230237,0.004376423497746222,0.0028912136466171003,-0.030624503469259552,0.0025217843571064295,0.020057087183447737,0.02962606105131719,-0.0007570251893878194,0.004386785580856322,-0.03901219852108241,0.010154992192714866,G
-0.32500245736214783,-0.141084816929016,0.7266064222382441,0.11676027243376047,-0.14081275115045475,-0.06790218326758421,-0.07334576917360008,-0.12037476120300125,-0.027312691774823213,-0.014469252740155347,-0.04495265562663177,-0.07036848106128449,0.035574898603131955,-0.007890506680258848,-0.04158005186589986,0.0509719146739847,0.06718386754722397,0.06174815842447488,0.030241007450618706,-0.026391792252382876,0.0250794305746766,-0.0035220022566038577,-0.016275768486031874,-0.01539941333490206,0.02684191876394935,-0.0595144477260279,-0.020410403519396457,0.04632307529645073,0.02247386501524616,0.0249709297286229,-0.011099648228677816,0.020563389274835794,-0.07312692252132985,-1.3964523981613297e-16,-6.602357549567728e-15,0.064384999494555,-0.10007506765862162,-0.12663180764391663,0.017326270280456947,0.04094548208467298,0.015268820728913793,0.014161797662688543,-0.0035420155185367248,0.0013895062288295547,-0.028204354764863365,0.00047940421350503603,-0.01103746623138269,-0.01800043597912716,0.04357054645328289,0.012933583665149703,G
-0.2558758022650298,-0.10418420905983197,0.5107945288995361,0.07711740971223391,-0.08785081713621923,-0.02769620025324849,-0.026970149137253683,-0.05006314118712098,-0.01706482208902807,0.000551231904814378,-0.010296403035252612,0.02777052351404751,-0.019793199321708383,0.01701050945053799,0.017903695131281316,-0.02995088299908511,-0.09957858365302162,-0.1032522272956269,-0.09123615600424853,0.05403663163858848,-0.01497420884021859,0.003527908361861714,0.036208639249923756,0.010254113231847595,-0.0936591752461835,0.21665916825571793,0.06603958501255539,-0.17550317108776356,-0.013998214738417806,-0.10440013457624167,-0.000533449766331599,-0.07678660446458026,0.23486006229418346,1.2203779653496838e-15,2.0354377905373866e-14,-0.2288707988715715,0.3775608763159461,0.4272194895643215,-0.03378285039311107,-0.15089679266380468,-0.06640210813384834,-0.07157431931191667,0.062323931749291246,-0.010433031652914794,-0.02792326999363545,-0.02082773013920879,0.0072827693832350285,0.02010949744883835,0.03406753066967553,-0.06665249508566215,G
-0.11403500341995652,-0.03033973835194626,0.06156015564708364,0.0057812028565826686,0.028103699817450617,-0.0009684677018541449,0.03236197646964977,0.14132181572392954,0.04966139925926848,0.03470162636898167,0.16787540955665012,0.16075147699041256,-0.25765379730181415,0.08134504946978013,0.11312696647257231,-0.03375190514991923,-0.38073589598618884,-0.024639792841782165,-0.1941290025291872,-0.16223903189538852,-0.17115533652824805,0.30495132609371844,-0.23901490562718364,0.008530202044854728,-0.16224720117296298,-0.37950715091269266,-0.0782297414935402,0.22797490981951032,-0.040308932002639596,-0.025510647264246657,0.1486433664594512,0.20408140990287016,-0.1787323699452813,-1.0061396160665481e-15,-1.6784316991813597e-14,-0.001754280372029823,0.0015243521494697938,0.17556230258834954,0.07072329099348999,-0.07081348590844735,0.11868437219532357,-0.013392370687803606,0.005275141094276344,0.044720510041834194,0.008036224832883533,-0.032378201994109644,-0.0018616788033945994,0.051539989760716276,0.021468912165354095,-0.055608529209170185,G
0.10432427179564845,-0.10679704759144422,-0.11340755430538517,0.01761828238288741,0.039640363014877736,0.021205759547874518,-0.23617323908352583,-0.17479276148967404,0.07291513153008805,0.5696168335694947,-0.3170777792750723,0.0795818673743586,0.06786255114732107,0.16211508398806376,-0.029416653407102443,0.005277008531090165,0.07900029666954714,-0.049656522216045315,-0.07881876886957799,-0.10225418268350449,-0.05670488067638432,0.09768919121812657,0.015185715253385659,-0.04749505983065833,-0.010733609592471821,0.00468002378889934,-0.02406916800310256,-0.022287395502783944,0.07777753904356427,0.02507319546929209,-0.04146079183406001,-0.04530370599082429,-0.01157025666363613,-8.101158632811689e-16,-8.838416110101832e-16,-0.07518868950695848,-0.08253843057328443,0.048383337952588694,-0.03438205305351817,-0.03001569322093929,0.08092895473731691,-0.04473058794907723,-0.07065872895516509,0.09477676921946236,0.024871543151293512,0.04190961159238697,0.07151048540524699,-0.20966900491644455,-0.037470943137948895,0.09600352424022876,T
0.38097901777417836,-0.05719262207907776,0.029240730600853897,0.10513742351376276,-0.09713364435261407,0.08598036365195419,-0.09735008940522015,0.03450484564748555,-0.011036717626965727,0.007005369124997066,-0.05901010659765625,0.11740992992464006,0.04633170356573814,-0.0752223837502407,-0.21229640368576333,0.020973238913990826,-0.09173139975766689,-0.02665980439928763,0.0646567448294805,0.1701429709321066,0.0020593511228344345,-0.11859212503484194,-0.06917973352742215,0.2154023463048463,0.1037871897358204,-0.06278752649948585,-0.09519859253287953,-0.023105623958832658,0.024351254797524657,0.13806499675488593,-0.32412462002000425,0.5275309528143608,0.05433670910755605,-4.2413988987632933e-16,1.124100812432971e-14,-0.14033485313999733,-0.027562900245620133,0.10324896724498665,-0.11890904867158486,0.07478746578910078,-0.025283886673479493,-0.03391153799835811,-0.01621756279411278,-0.03852090971819437,-0.047212843190631584,-0.01961973581689181,-0.07406133687003957,-0.0018101274733831859,0.02745601076881931,0.07283029406509117,T
0.280880959430595,-0.08485429683815342,0.06849634444352773,0.09180212055652345,0.37628734857197743,0.10905988927522833,0.04201899178851495,-0.15691963753357296,-0.3681385294682922,-0.12457172756086599,0.02018424412412447,-0.07561657231115423,-0.15332819897739897,0.14541130295489837,0.04866836297410797,0.009066400963466625,0.06736717043491111,-0.0490515223687408,-0.002461884465023554,-0.02109022991135256,-0.009155306341572002,0.0099801607214792,0.07658383493923282,-0.00449746352896896,0.010075421697493247,-0.024822422252833033,0.003900580387476604,-0.019552518956537902,0.015213957766692883,0.0390792413640429,-0.01231279465548776,-0.010116031405574377,-0.011131841776727687,-2.203098814490545e-16,-8.604228440844963e-16,0.03221754429435379,0.00021673955391487108,0.01399946805978465,-0.014876275143190442,-0.053366199052203425,0.03651235957068775,-0.033977930801620745,-0.007155825669643881,-0.030121536617541456,-0.06724037637032886,0.02199272848515782,-0.00799626678429563,0.010797092631411903,0.022971561221278494,0.054808579176958805,T
