Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,Component31,Component32,Component33,Component34,Component35,Component36,Component37,Component38,Component39,Component40,_subclass_
0.2126400472812874,-0.040223603919441284,0.027960336855152645,0.06920605992559303,-0.019791089391695212,0.08130478077225767,-0.09859044007815827,0.047161852840368085,-0.007524498941371515,0.028649302626797744,0.008852610050548947,0.15238637474074407,0.032113768925466905,-0.05817360295056851,-0.07817512951003178,-0.10188813090582276,-0.027622265577570686,-0.05261069548400919,0.10683087660441791,-0.1289293663302613,0.06885423588287326,-0.07317977558790614,0.023484554118301595,-0.0006331194854264713,-0.1321334959540389,0.16458837588327518,0.0794073861653612,0.6477488738803395,-0.057879559691895566,0.3124574552392694,-0.1690129769820567,0.05886765034389662,-0.006661740573268757,0.35060275225401033,1.1709383462843448e-15,-2.740863092043355e-16,0.012588132781553959,-0.03921084416339357,0.07570170813009658,-0.020602290355261853,T
0.2907015187575159,-0.040871675173582825,0.02921251057439893,0.09854073724534045,-0.03967178343168949,0.10513766370161004,-0.10892350411744037,0.028033441874480296,-0.0147309610338217,0.051693690840582285,-0.0007157075437389734,0.10263376669121141,0.027876748069397925,-0.08751353969733391,-0.10344670588698424,-0.10378974290763132,-0.054653263248575834,-0.0125391738700536,0.11525395719747981,-0.07206934607322851,0.01726810949559187,0.00998794731453784,-0.04059524143077858,0.04849709161933641,0.061131425606134056,0.036539509342970004,-0.050752268960576094,0.03554879590646378,-0.2197528156509806,-0.049224947223650735,0.11875965005911941,-0.07861657994432118,-0.07088721105046962,-0.20281683225713848,0.7116319507896904,-0.029425464007749508,-0.09888675001151556,0.07035009800685554,-0.06547611179914763,-0.04538539707521046,T
0.2907015187575159,-0.040871675173582825,0.029212510574399213,0.09854073724534025,-0.039671783431689485,0.10513766370160997,-0.10892350411744023,0.02803344187448026,-0.014730961033821603,0.05169369084058238,-0.000715707543738793,0.10263376669121098,0.02787674806939759,-0.0875135396973341,-0.10344670588698422,-0.10378974290763068,-0.054653263248575765,-0.012539173870053391,0.11525395719748031,-0.0720693460732285,0.017268109495592557,0.00998794731453726,-0.04059524143077771,0.04849709161933507,0.06113142560613325,0.03653950934296899,-0.05075226896057558,0.03554879590646347,-0.21975281565097898,-0.049224947223650097,0.1187596500591148,-0.07861657994431995,-0.07088721105047183,-0.20281683225713712,-0.381299174743703,-0.6015786155246741,-0.09888675001151931,0.0703500980068623,-0.06547611179914704,-0.0453853970752099,T
0.32316731430963314,-0.029294829961275127,0.02301516875271207,0.08814733859119647,-0.02624978012421781,0.11921581173462407,-0.12780509250791297,0.00934897919406279,-0.06905088185324333,0.09558789731031853,0.21762654583948948,0.062399458299208815,0.3802559448032179,-0.12239745968834441,-0.10718967086578784,0.1400880029562056,-0.009114071913967865,0.06944165089040821,-0.024487012122735255,0.09877322207502921,0.03796370498540518,-0.04165020700943556,0.013652607695319535,0.018277590900413532,0.11875708477044417,-0.07368964190809313,0.11325529179630542,0.014702823124913719,0.0013774454098379844,0.04251097771278092,-0.14852098353311735,-0.06949704608203183,-0.050911012458733675,-0.10457347687115136,3.174543961037557e-16,-2.1354445989274495e-15,0.04325609379899158,0.037229567696785384,-0.02207882192393964,-0.07399938290516674,T
0.44432261154114333,-0.07394496077101301,0.06332299469088545,0.152633334739216,0.2647522989819544,0.16392688952926535,-0.05772194833931553,-0.13341487243839106,-0.33347863271999245,-0.05189774036446908,0.03106977386545263,-0.048558393314620696,-0.03611774807367129,0.0785427431202208,-0.01658895139610578,-0.014382376375917286,0.05354912881762506,0.01456432724985108,-0.005289867873261892,-0.06219440802158158,0.016906638992608386,-0.060350153290433646,-0.028302994312425535,-0.0750198019174835,0.030118863276237452,0.009010363241765108,0.09730106838702093,-0.02179202395720395,0.034160090010529234,-0.07849430495611634,0.0663905375633964,-0.01766735303322498,0.042933626846877376,0.021971631377152974,-1.7607443281164592e-16,2.555247680113837e-15,-0.039357585732717616,0.04156509905723104,0.13520553155371584,0.04499031776273808,T
0.17548545181603897,0.25621851190941025,-0.008403970025121013,-0.109061416913686,-0.11770279783478743,-0.20490027427123564,0.014569662246072439,-0.11666148390715282,-0.06568828802426949,-0.012702562301143791,0.03175856423890821,0.18671638575267277,0.019188353318671993,0.0187741959598952,-0.022148694443179177,-0.04022839282011841,-0.11531531208530763,0.12850201512037615,-0.08708442411758124,-0.17579731821885874,-0.12544650796690665,-0.22172515628518935,0.09766970499508318,-0.2083558790327691,0.027225735132616526,0.1663318624301967,-0.10348982401606634,-0.05857124913938974,0.020574462319982705,-0.0037822014886356057,0.24736112630692575,0.0330743361190863,0.002470145214228364,0.018043794820413187,-3.972516759986888e-16,-6.617970060851519e-15,0.26276414758720323,-0.08790713437523504,-0.1609581590057566,0.1432457546949283,T
0.3383049038484975,-0.10481747604184938,0.09188570400642412,0.13591373076110166,0.5394005989460771,0.09513655201254013,0.10754280190463167,-0.18151207213511034,-0.20057860138078865,-0.09079077647750472,-0.06812472783313991,-0.09430570207473496,-0.024636724678052228,0.05359574469665105,-0.009273830107337958,-0.003248925426765935,0.003674140618330886,0.025276355963715334,-0.007373849324843308,-0.048105320527425145,0.011695174053038656,-0.06309296693546884,-0.022370769824169467,-0.0582700159593628,0.00099651588295286,0.015413990195692253,0.08115135087705283,-0.04297972877352074,-0.0017655342132712158,0.001363132655705722,0.04296146093527777,-0.00417787648737473,0.02661633738944143,-9.322971866382312e-05,-2.96637714392034e-16,1.7850304567801345e-15,0.004706172502551734,0.03947228691059045,0.15834452317602926,0.10975168497992394,T
0.26024435493484216,-0.05899222657950351,0.03561771864919578,0.07441016654194553,-0.03889991824867572,0.07256233020376351,-0.11263115241153275,0.12216611213567038,0.018053155531513546,0.04644074486535793,0.01681133991480069,0.07273756278498643,-0.11689798913844282,-0.21078247866782415,0.1594810814473752,-0.040885291049683484,-0.11925580867998331,0.17517899576572965,0.02798653277632128,0.024353367384624677,-0.0039015763019894165,-0.12145606368473821,-0.07412152733326527,0.050008271035212534,0.09499186407141536,-0.2474970563478238,-0.12924393968498513,0.1426676392318429,0.22244730992642434,-0.2524422808525155,-0.08565540504887297,0.16997836427937252,-0.2906466372401541,-0.0026056933127446705,2.185751579730777e-16,4.614364446098307e-15,-0.18981494564303195,-0.20015327764826893,0.09291322712557003,0.32016777819608616,T
0.2907015187575159,-0.04087167517358284,0.029212510574399074,0.09854073724534053,-0.03967178343168951,0.10513766370160993,-0.10892350411744046,0.02803344187448016,-0.014730961033821257,0.05169369084058227,-0.0007157075437390428,0.10263376669121099,0.027876748069397633,-0.08751353969733407,-0.1034467058869839,-0.10378974290763131,-0.05465326324857549,-0.012539173870053374,0.11525395719748015,-0.07206934607322826,0.01726810949559238,0.00998794731453739,-0.04059524143077785,0.04849709161933599,0.061131425606132744,0.0365395093429705,-0.050752268960575705,0.03554879590646409,-0.21975281565098007,-0.049224947223651776,0.11875965005911802,-0.07861657994432143,-0.07088721105046993,-0.20281683225713343,-0.33033277604599004,0.6310040795324264,-0.09888675001151159,0.07035009800685997,-0.06547611179914965,-0.045385397075210276,T
0.0376450492207154,-0.02461893157823824,0.07116653350344271,0.0739747774478168,-0.21358833644349212,0.40740832735557353,0.2712069978961257,0.03586843945282486,-0.015983972147126393,0.003938542353475044,-0.06665666787974212,-0.010869788629925003,0.12614269593245647,-0.11045869488948007,0.06036910626570266,0.2149200945526574,0.09237411668392705,-0.1364832935724425,0.020813975122553674,0.07042584842586491,-0.17887916263074077,-0.004109790588892664,-0.14210265073664108,-0.0959665746180823,-0.16483514018769135,0.06608181377018636,-0.0727129348643524,-0.12156610114570623,-0.07773287286222047,0.18149218275860002,0.023702701025379448,-0.03264660893044892,-0.06264652524689296,0.04716082986252319,3.5214886562329184e-16,7.91033905045424e-15,-0.0012224624951418048,-0.047805028374795,-0.1728529019301822,0.2538869665167416,T
-0.3027020597819252,-0.13382926516854288,0.7479626241506714,0.1295252444924889,-0.18075112272517208,-0.029152211116924127,-0.07095509899202825,-0.15136834262845622,-0.016658911545091748,-0.014512210109301881,-0.05382211730416053,-0.09540091616038833,0.049433580447346345,0.007000767303321979,-0.04089629834483419,-0.07491949501426338,0.048324607599503105,0.05298762929717345,-0.005854776360901039,-0.02873098451892717,-0.050634718801163735,0.011162514981286856,0.013854487429752359,-0.0001732615570521935,0.029584165062861045,0.018121091307739815,-0.014449738115828049,0.013291464480664174,0.053984654134911235,0.009497858060379758,-0.01204464451766816,0.013745724212172183,0.00372678198275388,-0.03536905610602006,-5.377642775528102e-17,7.181755190543981e-16,-0.0579573809905076,-0.01244943470530581,0.011941929122464936,-0.06150633153079147,G
-0.3292391939506326,-0.14599180999204947,0.7515186805086597,0.11976616426733361,-0.16158388955038247,-0.043437646751953884,-0.07400147347521929,-0.13884922326433105,-0.026707741892520946,-0.015461346317793268,-0.05838229048769962,-0.07225793913211634,0.05355737124011249,0.017635188363156237,-0.025578031908620145,-0.06598615055754192,0.040454704681446144,0.06412120065917977,0.0017304150049978805,-0.022095452666956086,-0.06598808859191464,0.0013900518771273293,0.03955248335759453,0.0066342363640451985,0.021561965661043,0.03482918203291504,-0.03293222064009314,0.009398543076045582,0.06561279153058659,0.012242676426586795,-0.020868087589626,0.010076471158769881,0.00584793383829464,-0.041524426479021964,-1.6132928326584306e-16,1.56472057533108e-15,-0.054302158149860884,-0.02022880926393916,0.015125187103097858,-0.07644323525660825,G
-0.3221826783290935,-0.14271612566198816,0.7259186830589364,0.11113135826967992,-0.15461421984350057,-0.051219157854737886,-0.06973569729865145,-0.13130405327805994,-0.0241218265274274,-0.018581584588363502,-0.045342409516958546,-0.057852082647522646,0.045796620189753626,0.028953271246617285,-0.019638835186339233,-0.07065569115320704,0.04595981845794028,0.04310064243483407,0.07922986445267752,0.03385465367418555,0.054215807216566415,-0.03157255167777407,0.017632264499927254,-0.04685220692297387,0.013974559677642048,-0.001980641991294288,-0.06924922624454904,-0.009400532173114384,0.07678570764745406,0.04566200000502674,-0.0029816041582573912,-0.010955411701971535,0.025914879042666226,-0.04827522159377463,1.3010426069826053e-16,1.7121720707891086e-15,-0.03357434859918966,-0.034074779492516666,0.036747083124070545,-0.07878942502873276,G
-0.2537532776122025,-0.10515896507345995,0.5098253187873301,0.07452995141075204,-0.09745306000758566,-0.017008268157509256,-0.026098817441850296,-0.05666241521398167,-0.01716477592616168,-0.0005647000479595222,-0.014426224908567084,0.021034732785286676,-0.021215799294989485,-0.0073958575938191315,0.003694354885332849,0.049581900402899816,-0.0746197250728692,-0.07359380560616591,-0.13698940739878332,-0.03245273277274587,-0.004086261348828444,0.02279113255786636,-0.021258621219132676,0.057795297395057794,-0.053256007288570946,-0.044033538697916465,0.1948874910230002,0.004242884015905217,-0.21253218469423024,-0.16227946706004737,0.05877831502348564,-0.028125875509795326,-0.0454099077417795,0.17392690054615745,-1.0408340855860843e-16,-6.50347831143705e-15,0.20914503454267167,0.06830761364052151,-0.06009852226326982,0.3174645360866159,G
-0.1107018608880466,-0.022268667851616523,0.062278290807472894,0.0023773435195118472,0.015308720478840566,-0.018047657032480076,0.02405282528693032,0.13893217396423418,0.023359482609112844,0.035542392142809714,0.18418077566827487,0.1531714357032523,-0.2930031464488131,0.01095221091799303,0.043545794767601384,0.13166118859927192,-0.3764761495076214,0.0312668947464209,-0.22423766791494193,0.15467198408327676,-0.07330033849388781,-0.24694848176406392,-0.3089388648611666,0.02605090568545258,0.2159615532019551,0.33504010546710283,-0.08269221143294249,-0.03367059935525555,0.142918911005203,0.25016421185466603,-0.0061777853579872664,0.04468990204041604,0.1964105927962787,-0.13984012145564956,-6.331740687315346e-16,-7.28583859910259e-17,-0.15886755636313266,0.08439692003833088,0.09762416737084849,-0.007155344099679623,G
0.1013026957064393,-0.10320388050523827,-0.11364856449069023,0.026317768747629124,0.034226001972138445,0.032473997439766214,-0.22895501272298135,-0.16998964096898742,0.13752503867194302,0.525210151310518,-0.34255835911191723,0.12543894461236488,0.03890440852327845,0.21224570902219106,0.03232385355371834,0.00536423964197905,0.0657740851444225,-0.04357695678951067,-0.055631433498175516,0.12352146840895778,-0.021514671304138012,-0.03920555199657594,-0.06894481313592776,0.024200669772401866,-0.03894943806715006,0.0178753176419264,0.009241014688813099,-0.01922068300385135,0.07055218864151067,-0.07523869926124808,-0.015320429414964736,0.01991767316134678,-0.04400442186244494,0.016110770769576732,5.620504062164855e-16,1.3877787807814457e-16,0.023136401844182843,0.10561014358298361,-0.020368753119513167,-0.029132512044326698,T
0.3806602296598015,-0.05294968190303117,0.027428529537263165,0.1042202039170647,-0.09594823551256376,0.09864126315438615,-0.09470350263088836,0.030080822323248477,-0.006829269293206963,-0.0001825211137272617,-0.06985981447477115,0.11954325495576083,0.04432436165285698,-0.05747020846919841,-0.20809727694832403,-0.061000284370086366,-0.08225206552439916,-0.08024180063776205,0.037964070482180055,-0.12035423620019853,0.04060483163850057,0.22209260770877023,0.005389152834032424,-0.008842865234951015,0.1691014324033433,-0.12448954987902398,-0.1032182893936598,-0.06386721702886348,0.11240020609759924,-0.07607718384204089,-0.19610198483074068,0.17685538647043453,0.502778259489246,0.03681126569372859,5.091413401991929e-16,3.0340313594834356e-15,0.07433978994492982,0.04805848703397415,-0.13728255325010572,0.14826815225943035,T
0.2997818946099456,-0.0996342957648028,0.078569453183615,0.10951533077633269,0.47362429576796117,0.08817332780145347,0.0733314392136721,-0.20087446144732296,-0.38447038035907966,-0.12240892539812342,0.015355950933323566,-0.09078163788428495,-0.15480369733280877,0.15271434689943017,0.05616517051607487,0.03292460241709003,0.050196618054152556,-0.023916629794294694,-0.0028298487020186358,0.039122213639219104,0.0041573978778444405,0.06987790325597638,-0.019638901888776608,0.00676648684029787,-0.06727592254881376,0.07612241901413455,-0.017881809086724515,0.022675747081542675,0.02927303099341757,-0.0551921428652155,-0.01924784926660306,0.029792593889467665,-0.029536072255827488,-0.030594708356239474,-1.734723475976807e-17,-4.128641872824801e-16,0.0017073415242666893,-0.04001820778591163,-0.04306881144090793,0.008167269128987622,T
0.05649287957800763,-0.08594585677577037,0.0769982590755603,0.042530691779855856,0.504506381429878,0.016048651665614356,0.11934526021536838,-0.16262719083410837,-0.37690988019767563,-0.1461945339959106,0.057298859930048664,-0.05588226102195301,-0.19270805549413325,0.2133835481876333,0.1545625301669648,0.07437292347384755,0.09182177603608718,-0.0822049853975333,-0.0309481944307861,0.03113367032122747,-0.051957485893751695,-0.019265876274150544,0.011018830392264284,0.08423317536879069,-0.09602675462449779,-0.09967643331775441,-0.15303165932272994,0.0069798685948078195,0.00013551059843054658,0.036112091541474045,-0.03179819391529637,0.03823396318860947,-0.01457940572043293,0.05603362619816549,6.591949208711867e-16,-1.9532986339498848e-15,-0.006534612521241431,0.03800758460676056,-0.19604613763370832,-0.12705497514297318,T
0.04718084021463086,-0.04608321932717581,0.011861429311416238,-0.05907132529463116,-0.028983448584542524,-0.10016682275639952,0.06243347058142838,0.04054764569513422,0.036724627124816764,0.015303818669867957,0.047881561651828136,0.13186573912902994,-0.11341561069585315,-0.0481833495193271,-0.05458462771614769,0.029837229821557645,-0.142091063768142,-0.04547783909031404,-0.10442612855729362,0.015354018066208258,0.06548864134265552,-0.11185635369719632,0.04422545925302326,-0.12516236522667679,-0.15244480107228708,-0.09202429651085262,-0.0649724101945539,0.005514143143803477,0.011211528090702489,-0.15882493112004312,-0.03961609490203521,-0.008737122595574751,-0.04855741374984092,-0.022262917178201003,-1.1622647289044608e-16,-8.413408858487514e-16,0.05469070721636582,-0.12143163524483898,0.00017040125893616302,-0.06076825255284014,T
0.08918458928050736,-0.04797821505955112,0.027831707657868326,0.036896994294027194,0.07074334303432446,0.029900321642073825,-0.05021035648331114,0.04237369526029848,0.12397081182494446,0.1486040319824451,0.09095146064843769,0.1831165152209196,0.08926098196413765,-0.0205130752018301,-0.07480439426565949,0.1165236147862813,0.14432953382698438,-0.00743347124258518,0.02237808053006989,0.18350438171735514,0.02107135669484639,0.049621923426122566,0.07420396269687705,0.3451118166446853,-0.17721996811205482,0.11534274390785536,-0.13799297994321771,0.005125141247479797,0.1178869319781008,-0.13422333779114345,0.4897285833698294,0.268287686383901,0.1414970088213222,0.19943253780413056,-1.0026701691145945e-15,-2.489328188026718e-15,-0.06140279031890033,-0.02151286369505983,0.09054970039968593,-0.10903979592945243,T
-0.24926126611512062,-0.07705883035033348,-0.31355365843059546,0.40993803243972426,-0.054878087713197486,-0.10970989537458496,-0.09048676189520818,-0.1075547539894334,-0.03452725495973979,0.1135650084700918,-0.14980074168884908,0.013806859371012043,0.053478691532706915,0.060912947165839254,-0.008681161853306562,-0.15611231255743163,0.01385304331667192,0.11775696428786654,-0.20763141835784077,0.12063962552021154,0.0639861098439049,0.1476282804385448,-0.11724508992263705,-0.1402253157925732,-0.11434798377278492,-0.0802331383240058,-0.07030885472871273,0.05509527811741921,0.01336436195134556,0.018511220970799325,0.029258773575847094,0.010619705499866475,-0.05565149480673737,0.022505281268809435,1.7590096046404824e-15,9.97465998686664e-16,-0.04937602594209029,0.301969248306933,0.014482122581688354,0.02709736831286553,I
-0.16947839521697985,-0.014906448917147881,-0.2578085387584521,0.39703729685131073,-0.13863586358037666,0.11407201120774249,0.12318008348443765,-0.10848800134699942,0.03522875912889589,-0.1491254493094403,0.0022361469933738602,-0.09589130545041993,0.0011712447415563368,-0.14795365118689763,-0.07819801837287164,0.011174053483389058,0.1168493556286543,-0.0888692351213737,0.12706504712579073,-0.04324359084050798,-0.1231259831233503,-0.05310078277523626,-0.1618159848764037,-0.08044589838083208,-0.045941105005173385,-0.019578987873489054,0.02118568766178852,1.2521710217001242e-05,0.1225779529165699,-0.024599022922124965,0.03171272757544561,0.04929347640205276,-0.012803092652151116,-0.0074143900503733425,-7.112366251504909e-16,-1.7688975284535502e-14,-0.044608196527891136,-0.03635208372742966,-0.045163507422818314,0.0027741110442361383,I
-0.3074278051781969,-0.09034998684850148,-0.31534781632454617,0.5082940176463996,-0.03925722629405634,-0.12439940208639311,-0.09835866121186766,-0.10257750852629771,0.02969488859353622,-0.1992583935068917,0.009347589268657443,0.015773928643208944,-0.04549933047955264,-0.038669381123855984,0.0016358914314824197,0.08864703777345201,-0.013042362792154504,-0.009884290495094875,0.13765885892324997,-0.07533546152431808,-0.020085131433564597,-0.14024122347577708,0.11357468091916047,0.1489820606114314,0.09325004427553271,0.0052061471721733974,0.05714692638562727,-0.0431326042593848,0.018069564030184653,-0.0742755888473495,-0.04930729811711765,-0.050955119599609563,-0.01192018459980899,0.06198785132309332,5.126107871511465e-16,7.093284293269164e-15,0.12081045662755474,0.0018558712177497104,-0.03582479455123907,-0.0930986737411837,I
-0.2691466796151674,-0.07723834602243279,-0.3272373860094671,0.46684527534013137,-0.03399233277255725,-0.13741235334006846,-0.10862602045758277,-0.0761670751798306,-0.02143017664005311,0.0011373241568716427,-0.06073940241779789,0.0680810070017599,0.03874907031888948,0.03051393642610277,0.002643620667090305,-0.07561160191860226,0.09380814548868892,0.12185416247154367,-0.10178055320363737,0.06629648500100195,0.02691762378649282,0.1774168109105326,-0.05218274355623687,-0.14694876426044187,0.042921457339799345,-0.01835490533057013,0.06979629045319381,-0.005173517250555863,-0.03198876488526533,-0.02697127821127806,-8.278435291427747e-05,-0.057622460819259765,-0.023584547756673565,0.07523021198710586,9.30679144861557e-16,1.6028844918025698e-15,-0.10971282233880321,0.06305423652540844,0.03586316205373144,-0.013127587223523939,I
