Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,_subclass_
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.5390475323659465,-0.2565652948863013,-0.3523546046824524,-0.4285041616872425,-0.036485213751119225,0.003918817794943935,-0.5622159489875482,-0.04519967648585732,0.6632780052225534,0.2585066047918869,-0.21883416675383496,0.3221668047879364,-0.0959440259181647,0.037869345391634196,0.0959112987963271,0.043262500415047346,0.16144788142544012,0.12593060389940403,0.017727154826140436,0.14920381411247777,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.5033879958857608,-0.042385214928799736,-0.3773613690812653,-0.4034185502172548,-0.25444483358873826,0.4275084662403997,0.3354996118318839,-0.037652339088038625,-0.09195847875313369,0.14621908196390745,-0.07690036866430988,0.2323524897402201,0.01888688913158684,0.009034684695588739,0.009608154620756364,0.15855015102561443,0.08996043322097291,0.19306142510297422,-0.003188922580938329,-0.06156523846648919,T
-0.4797441961357136,0.025137698048258883,-0.2951509365523961,-0.2371596668894236,-0.19690255439013676,-0.609299002178586,0.7587539732066513,0.0003616000653630415,-1.3331827472236777,0.6910298125915956,-0.12369384720371385,1.0187762602136652,-0.27290910229065,-0.21227998813365884,0.3322316927269527,-0.16962451041232307,0.06049107043055404,-0.054567282269463266,-0.011660155225844467,0.013740572177895191,G
-0.4797441961357136,0.025137698048258883,-0.2951509365523961,-0.2371596668894236,-0.19690255439013676,-0.609299002178586,0.7587539732066513,0.0003616000653630415,-1.3331827472236777,0.6910298125915956,-0.12369384720371385,1.0187762602136652,-0.27290910229065,-0.21227998813365884,0.3322316927269527,-0.16962451041232307,0.06049107043055404,-0.054567282269463266,-0.011660155225844467,0.013740572177895191,G
-0.4797441961357136,0.025137698048258883,-0.2951509365523961,-0.2371596668894236,-0.19690255439013676,-0.609299002178586,0.7587539732066513,0.0003616000653630415,-1.3331827472236777,0.6910298125915956,-0.12369384720371385,1.0187762602136652,-0.27290910229065,-0.21227998813365884,0.3322316927269527,-0.16962451041232307,0.06049107043055404,-0.054567282269463266,-0.011660155225844467,0.013740572177895191,G
-0.46841988453026007,0.0238471637058634,-0.2768939744956649,-0.21248735223039455,-0.1615600762020992,-0.48008848330079734,0.5778233365172094,0.0002685109366845802,-0.9243524505247998,0.44737618123494505,-0.0680614728959069,0.532710466319607,-0.12791935867910537,-0.08604735588414862,0.08427383713703898,-0.027988994425046432,0.0006744732680196153,0.005334351952299858,0.004585663698495841,-0.007825145396299332,G
-0.2839855518217055,-0.026103393555312743,-0.2979858218088478,-0.1028820652465425,-0.24916188690068913,-0.5159586826958873,0.8743296048346805,-0.0613051244181676,-0.38122939673609535,0.41443853141497194,0.043938470950332265,-0.4882287748884662,0.39749485183522615,0.47537309238364867,-0.4095498598515805,1.6467160040684767,0.6540219842076339,0.5927977637127753,-0.37847406797362376,-0.3901752655686795,G
-0.5202374422754447,-0.23497298246590498,-0.344785645044989,-0.3612741479550039,-0.1226829941930234,0.46287030643456867,-0.09323888003425132,0.01130794828568653,0.12355846878198937,-0.24457563392435427,0.4771474079789148,0.24920423347900006,-0.03995361046418751,0.056088003447004486,-0.04876112848778332,0.17811884434147,-0.15715111476836338,-0.02193284631872827,0.09719768547992658,0.10041029832157468,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.46358687663970694,-0.16836099737890575,-0.266942261624314,-0.14416156687036566,0.014855142216816043,-0.26094784879066496,-0.014472080759938985,0.08158026786821526,-0.2571320296709348,-0.18910616352996026,0.016873392440886717,-0.20536441672987477,-0.023788093291753975,0.005211214459373473,-0.2828729646683168,-0.004341745249607853,-0.1506452116328102,-0.10983532352598832,0.04446256954101108,0.08713734032053315,T
-0.35586116868317863,-0.30745661932450596,-0.4149041066887519,-0.5343621941828705,0.17823487987736475,0.581809441726947,-0.057984473136724474,-0.14349815794096926,0.7867826762230596,1.5184898224961412,0.004650575395421075,-0.41463361758170647,0.43095645685827544,0.013717524005506927,-0.061907715999687224,-0.5469207623349795,-0.33406106091889337,-0.6393417036960349,-0.09996339181209049,0.05821216200080673,T
-0.5135649670718806,-0.23289474830118023,-0.39137583589063407,-0.3671336101550623,-0.12303835270276975,0.48350205163458126,-0.029936383817254893,0.043775548495601946,0.07194515248621879,-0.1940287687212371,-0.057801622396235194,0.06506345340352769,-0.04462503531598658,-0.04299544284469629,-0.08861514182246732,0.03277166636196545,-0.0013203368789075215,0.01994205672604571,0.022571863317817457,0.050869130559880044,T
-0.21212169566191452,-0.27357385991210675,-0.3203890887405133,0.8119282365329837,0.06019352939615698,-0.1268557633346134,-0.025673047380272748,-0.19123183475439096,-0.19066275245622727,-0.09731697779526116,0.04313708102192074,-0.4033294321985938,-0.07713680635840273,-0.475442185282347,0.14126682581442118,-0.009519222759998159,-0.2757678939884646,0.08577807795971852,0.07295858411408837,-0.04036218144942269,I
-0.4826335127555656,-0.19960300750002263,-0.35772853086999534,0.7257250694836799,0.011890236743393491,-0.10715285926389764,-0.033722332347182776,0.11981591372366136,-0.2256156961719461,-0.10103243697509631,-0.0782491018718224,-0.198305391688105,-0.04109434718326841,-0.01617297611106066,-0.17975583589435645,0.03800470125845356,-0.12969486159288088,-0.09906099784335284,-0.04520024963286513,0.16758616544086027,I
-0.5639394643253226,-0.1602581857497048,-0.8246791816312434,5.510007767517722,-0.026458561573816763,0.5954027505004283,0.06527072599972594,0.28772336235753326,0.47815450242565805,0.18436933506513764,0.05164887983557598,0.9386614665914349,0.2669150580585403,0.2957596462302579,-0.8811910516773414,-0.7865075470154802,0.4531928516331243,0.028273397966509572,-0.026989814308681623,-0.2406483428633342,I
-0.12462452990158357,-0.06117475272434929,-0.468016390773085,1.8671958600667515,0.043484799331106785,-0.0009335733874022423,-0.17663667482886128,-0.08835736570478106,-0.16150935258585808,-0.07307794837503348,-0.08277116494389733,-0.41872849532492185,0.08762384407376134,-0.7582363245745605,0.1827104091745687,-0.27138810673745883,-0.5972088868621084,0.9530392127978411,-0.41410145707534696,-0.2741155424712736,I
-0.038365049264249024,-0.4216565729524654,-0.5699850714500916,3.1045310663928882,-0.04841931339215025,0.17858853844455225,-0.009850194012725882,-0.25347724971429425,-0.04301121690433031,0.16936593507586334,-0.3748046067910672,-0.5019981068598944,-0.15215708251665788,-0.6747575752730637,0.6545731917345212,1.0434106860490862,-0.09018489297938717,-0.46452665570445556,1.0935198502694385,0.013946086095120963,I
-0.46358687663970694,-0.16836099737890575,-0.266942261624314,-0.14416156687036566,0.014855142216816043,-0.26094784879066496,-0.014472080759938985,0.08158026786821526,-0.2571320296709348,-0.18910616352996026,0.016873392440886717,-0.20536441672987477,-0.023788093291753975,0.005211214459373473,-0.2828729646683168,-0.004341745249607853,-0.1506452116328102,-0.10983532352598832,0.04446256954101108,0.08713734032053315,G
-0.3825525914082549,-0.19479953973460312,-0.27331604355835104,-0.15209853907371343,-0.014052908322870636,-0.2783060961926065,-0.03744860045440137,0.13260735151010394,-0.3012878602917219,-0.20728813112735392,0.023710384566789686,-0.23455058571300835,-0.016900198238860888,0.019748415662282123,-0.3851780726910221,-0.009677622364862535,-0.2263012186315616,-0.19667234210181256,0.08402702190523041,0.17562254571638,G
-0.3810416280638482,-0.1931183654509152,-0.27046896943651966,-0.1494148078083797,-0.01361954616209685,-0.26810923706390466,-0.03589868516965117,0.126662619581432,-0.2850597594206892,-0.19434612493239894,0.021789035715130592,-0.2142884054507577,-0.015258380425474564,0.017575858805599476,-0.33045929105595706,-0.00811310122292164,-0.1816452075858518,-0.15263157948202552,0.05861354475046347,0.11340887376929572,G
-0.3208547022099125,-0.32983385177893054,-0.45288954339207144,2.6781363284811146,0.006462538851345456,0.358155535344705,-0.12283450898018938,0.15369743858255924,-0.3019330233609629,0.1377614455137601,-0.06738560896241157,-0.5531494787788129,-0.3768567669083088,0.7792656880599549,0.9814287196213494,0.5402947654922996,-0.08946985735286535,-0.1938978055991826,-0.9104298383138631,0.6299859386738658,I
-0.46358687663970694,-0.16836099737890575,-0.266942261624314,-0.14416156687036566,0.014855142216816043,-0.26094784879066496,-0.014472080759938985,0.08158026786821526,-0.2571320296709348,-0.18910616352996026,0.016873392440886717,-0.20536441672987477,-0.023788093291753975,0.005211214459373473,-0.2828729646683168,-0.004341745249607853,-0.1506452116328102,-0.10983532352598832,0.04446256954101108,0.08713734032053315,I
-0.46358687663970694,-0.16836099737890575,-0.266942261624314,-0.14416156687036566,0.014855142216816043,-0.26094784879066496,-0.014472080759938985,0.08158026786821526,-0.2571320296709348,-0.18910616352996026,0.016873392440886717,-0.20536441672987477,-0.023788093291753975,0.005211214459373473,-0.2828729646683168,-0.004341745249607853,-0.1506452116328102,-0.10983532352598832,0.04446256954101108,0.08713734032053315,I
-0.46358687663970694,-0.16836099737890575,-0.266942261624314,-0.14416156687036566,0.014855142216816043,-0.26094784879066496,-0.014472080759938985,0.08158026786821526,-0.2571320296709348,-0.18910616352996026,0.016873392440886717,-0.20536441672987477,-0.023788093291753975,0.005211214459373473,-0.2828729646683168,-0.004341745249607853,-0.1506452116328102,-0.10983532352598832,0.04446256954101108,0.08713734032053315,T
-0.3825525914082549,-0.19479953973460312,-0.27331604355835104,-0.15209853907371343,-0.014052908322870636,-0.2783060961926065,-0.03744860045440137,0.13260735151010394,-0.3012878602917219,-0.20728813112735392,0.023710384566789686,-0.23455058571300835,-0.016900198238860888,0.019748415662282123,-0.3851780726910221,-0.009677622364862535,-0.2263012186315616,-0.19667234210181256,0.08402702190523041,0.17562254571638,T
0.0597618730607192,0.10296973840070717,-0.20509588497249298,-0.20130764936158702,0.18340519489224288,-0.2928544160908831,0.39511536052306245,0.05324432540939196,-0.4020075670659422,0.1262606048933109,-0.0822623354194027,0.0728898575287562,-0.09211724990875728,0.166126054665935,-0.3032627134726745,0.13255557634727883,0.0014867342350263543,0.2303197591933891,0.04295999978319,0.08528172613954399,T
-0.34826808660722075,0.005123391662318337,-0.2443841196494356,-0.1534869376095856,0.3065188140594039,-0.20483399181119205,-0.01607277915449571,0.14393888874066563,-0.26485008137006205,-0.19815787327564618,-0.04211078516851072,-0.17127196639533954,-0.07617262501777713,0.045986066374309575,-0.3297332551450909,0.028277217364625098,-0.19359653840745755,-0.05405224835726059,0.13880562947855718,0.12273615086930452,T
9.516970927320184,-1.240079300150966,-0.15144414229217237,-0.22852389977303003,-0.5690032914359633,-0.26886421331187127,0.42848413942942676,3.586986089958502,0.5743777998211305,0.2915675141577209,0.2500434340694717,-0.008901349847635548,-0.08584551178879651,-0.20727809921537482,0.18700150687301625,0.058008366459341765,-0.07557624266306431,-0.04278460869482037,0.04187548288819097,-0.07306839092268713,P
11.845798492714973,-1.4602235597883346,0.07982625944144112,0.07496181510083358,-0.3692185438875454,0.3343540305176067,-0.9317154167359949,-2.662927864406491,-0.8357467337551567,-0.1863882001384968,-0.20625538425076476,0.11096361674524857,0.19743496597781035,0.3144607838221814,-0.23909962410268568,-0.07699501092258537,0.0691241968949392,-0.03849483036236234,-0.03954932310012313,0.060092781291656905,P
-0.41729477832014483,0.2885126095249418,-0.3961266326178109,-0.016090722200323496,-0.09093514253476884,-0.3788000642790258,0.19145962791596105,-0.003413471853708938,-0.028051255646658377,-0.40698048835859013,0.03123975706836378,-0.22712012116601704,-0.00682683549357407,-0.0641093544970623,-0.5422247885069644,-0.36658496818480946,-0.505284315124266,-0.050758745637569005,-0.48193967335375243,-0.08833254510078359,P
2.2319784320303233,10.348253186007824,-1.7553647907273515,-0.03582455134568226,-0.38465471143159036,0.14623671485286083,-0.4718255031431204,0.05449602567931572,0.009745572367747868,0.0048218686430171465,0.0829244140845109,-0.03857941274893839,0.06643078287165671,-0.011358278946409617,0.07909018197299096,0.04222355389994539,0.00882951983672331,-0.0585887419469272,0.028682909451895708,-0.006596828534755517,P
1.4822938238717354,0.3607223440277616,-0.43835926668237407,0.12633793191462145,-0.633165366505945,-1.5724412213892895,3.4431242319164923,-1.2195579141531194,2.1144916164043646,-1.107489562405416,-0.15840224141320228,0.1539247882191722,-0.2339159976601425,0.0381324879430239,0.19347000119375052,-0.14492251010025808,-0.015410861519342255,-0.08121986302777046,-0.02073057573423435,0.11513779645186767,P
0.0969832748515726,-0.03865549407310823,0.580788845682415,-0.13964150149072274,0.36955490905739696,-0.7845016616736848,-0.6076889583925444,0.09627194265024269,0.32841245661963486,0.04416810960931927,0.02993279433204911,0.15196533761255443,-0.1997025307465844,-0.11891441120213234,-0.14212830192808376,0.002489394536950372,0.20625526529051633,0.8079837740588329,-0.16336805062600734,0.13472519669558114,A
-0.4790757422863924,-0.07611837308696077,0.4713011641342215,-0.09942901732204501,0.0017658794362419884,-0.2455299607632496,-0.05939628682628684,0.08180835095944912,-0.20618632250681843,-0.2704403448593721,0.23656260219777275,-0.17026052498972766,0.0309557378924928,-0.11432889091697786,-0.1940528413571136,0.00566406011382913,-0.017494181312243784,-0.1344079492731307,-0.01270261844062773,0.00017702194094443117,A
-0.4790757422863924,-0.07611837308696077,0.4713011641342215,-0.09942901732204501,0.0017658794362419884,-0.2455299607632496,-0.05939628682628684,0.08180835095944912,-0.20618632250681843,-0.2704403448593721,0.23656260219777275,-0.17026052498972766,0.0309557378924928,-0.11432889091697786,-0.1940528413571136,0.00566406011382913,-0.017494181312243784,-0.1344079492731307,-0.01270261844062773,0.00017702194094443117,A
-0.18254576530711403,-0.05745016806001249,1.4261524565357875,0.08737792366344846,0.11229197719352951,-0.1484579455154063,-0.15496148365717005,-0.4199976445018022,-0.069950711296496,-0.3069288872772187,1.3704825992413254,-0.14562779691188465,-0.035667071747827656,-0.461692368216046,0.4602447781459753,0.2093889470576728,-0.36531402389158385,-0.06775492254028045,-0.07507003465103604,-0.11567798196286519,A
0.13521969509477721,-0.026165752264099056,0.8063238753332069,0.026210572378009694,-0.32840986229508723,-0.27162292283991085,-0.23879744020531854,-0.04352315020085733,-0.2662342255917593,-0.2671073792802938,0.22437661891076355,-0.6562394063023889,-0.0012209338387004637,-1.0203597465701648,0.07518826858488131,-0.39635453574633633,0.019326336328787108,0.6574158437289741,-0.07615212266842789,-0.059233718976813926,A
-0.5348966859277833,0.33124315631440315,2.3498160466597735,-0.00924190178027523,-0.7510805260351497,-0.435681614849424,-0.5164240526617674,0.1294454118091837,0.2010139703630366,-0.07638154923603774,-0.3660064308584494,-0.2263984822269533,0.15375065751061393,-0.25771049396042967,-0.018773302816864623,-0.3484291949196104,0.9044064889832714,0.17040776891608278,0.2861595141200926,1.1869444854485804,A
-0.46971603505523873,-0.015644792748038608,0.8469661393031092,-0.12040592216450811,1.0708908576213758,-0.33430240067186906,-0.03129496116937575,0.27944954356913454,-0.24393512767228853,-0.9048990625907235,-0.5424760098095336,0.3505468492827204,2.0974015914687105,-0.024080623833267964,0.6333244237694772,0.05058910413935974,-0.07342548331331158,-0.6177096400091834,-0.17324865064060685,0.03597410376445734,A
0.14598967936654994,0.25024356359483013,1.0619356746160449,-0.02932286534960437,1.5785567293315141,-0.45049126356560704,-0.27575964037415973,0.3469847699011312,0.15814608303282715,-0.5411160518421725,-0.7921428318404731,0.7801661550471055,1.4232707453836,0.4716137900203804,0.2612444194799037,0.06744487140182735,-0.4794122358589587,0.6363041501258626,0.19102929460378923,-0.09255923879256263,A
-0.30223089487746824,0.00889028399466673,0.7700236895530161,-0.10190405313332347,0.12196792450734543,-0.23180440042266529,-0.10945669220442461,0.19460525995652034,-0.2752612129511571,-0.37990446745980244,0.20685363728421596,-0.37939982929199684,0.10478411585425136,-0.5649062891612675,-0.14020565788935513,-0.24033792103723142,1.0137462543703455,-0.764582393136968,-0.5046002510092064,-0.4945160979147775,A
-0.2506364061639873,-0.0542962177695204,1.4643144270850748,0.004416013677372765,0.06346321932870595,-0.6491516163158356,-0.5016472493350543,-0.252070616305145,0.2075628671101177,-0.28786870589206376,0.5402024830585974,-0.22364350218348733,0.3060954755617534,-0.8734749615283004,0.5482481443648568,-0.17337689571116402,0.9410779255052699,-0.07902452125644813,-0.08191245708695373,-0.2981210202680921,A
1.8439040853284414,1.0118718077782864,2.4764556697610356,-0.06490652969398283,4.786040684873895,0.9425045418888246,0.8492191988023361,-0.035300134298008615,0.09878592177431655,0.23521035708537708,-0.08113051981049191,-0.10252919990585226,-1.0915792630430916,-0.09532504758437679,-0.20715702494036536,0.036603387836869034,0.20059399261743058,-0.03945102372530825,0.00837584158595197,0.06604140104856841,A
-0.557253039130559,1.3736320968120654,7.954811086043578,0.4161186533418979,-1.9495559811413627,0.7466219763269337,0.37394104089433033,0.07862994724294443,-0.02050566353411809,0.39771238418012156,-0.8141426451429028,-0.046799850925299445,-0.2769612585742294,0.3750345833317481,-0.1765515339437117,0.07857614796922946,-0.4636756697207219,-0.06901155732493852,-0.011462892129738167,-0.2900360552218091,A
-0.496628487220999,0.024768802629469764,1.71891571367825,0.30591824600493267,0.011134905102420212,-0.4490764215069164,-0.6722992792525395,-0.17401146024326447,0.47812432766560886,-0.15431796565339778,2.644425851555699,1.1060689543547073,0.06418891791358614,0.7026752919336374,-0.04554404104873541,0.32845503754852856,-0.21153106188824192,-0.06959371067806289,0.14962034956969045,0.10232913620139132,A
-0.4856472525210678,-0.19140069960843523,-0.30896110479176125,-0.07836898362446673,0.015411405671890397,-0.32025300039891214,-0.08631118241896057,0.14685840603207562,-0.4156138280533536,-0.3491166383548254,-0.01692545953740247,-0.7213499238621562,-0.37857480672773053,1.1032047350558596,0.6233490350696269,-0.4537931488354954,0.017046614235672955,-0.13344589632091639,-0.23816364947533852,-0.20702437928443707,G
-0.5005635849981199,-0.19876417372565253,-0.24646038972706708,-0.15695616821321315,0.08337696665276502,-0.6948275788536432,-0.46046378996218557,0.09567307281525747,-0.017040872126769205,-0.15844716315314883,-0.034083439441110926,-0.4009716229750133,-0.31128731191572506,1.0698502258214033,0.6284371751817915,-0.5267828121254947,0.4461186986503049,0.4472404201434921,0.672768831921313,-0.2289936436991826,Q
-0.47136033790374704,-0.1752157394941001,-0.2796471438360032,-0.15848037340416188,0.014397770481067832,-0.29007350168789103,-0.03962314548104355,0.0980781061559736,-0.2888324922751697,-0.24732217743970425,0.008899074075159184,-0.3101658313387847,-0.09614995213435329,0.23671758805505155,-0.17985067823437498,-0.1853758913834259,-0.0615330030676956,-0.003526698823843155,0.4988367755243863,-0.17520713232862137,Q
-0.5326095799359698,-0.2519257052992503,-0.42660518792213,-0.3519099523979995,-0.12746136131591113,0.45091328742735576,-0.09313366417141969,0.09268088193016799,-0.02553941620349097,-0.3375524783130874,-0.09009601597032468,-0.29665647923848437,-0.31363789691290983,0.7926004635847418,0.5594840058806015,-0.40331829607128056,0.21764936747228936,0.14086284105126978,0.28627292835768114,-0.423506967860188,Q
-0.4783811099465313,-0.1830127210725356,-0.2940138927643306,-0.11526228333928376,0.01609632927939177,-0.3127049341207151,-0.0547429196466524,0.12494078486403012,-0.37467152162706474,-0.30495303575081484,-3.0624804952583684e-05,-0.5509832505834221,-0.24447612207040761,0.6912195824298921,0.2266154355416251,-0.31741365497992907,-0.09964343766787284,-0.1918376850601311,-0.18083484753159795,-0.1257109736935194,Q
-0.19307505954605586,-0.24233184979098987,-0.22960281949483197,-0.05795839982106182,0.06315843486957953,-0.28065075286138075,-0.006422795793028957,-0.22946748060983707,-0.22217908595521596,-0.1853907043501251,0.13825957533462985,-0.41038845724036355,-0.05983055246688829,-0.4540579947119128,0.03814969704046081,-0.05186566926805957,-0.29671824402839386,0.07500375227708306,0.1626214032879646,-0.12081100656974982,Q
-0.5179227506389683,-0.2225557100003001,-0.1887433512236819,-0.27789271326344656,0.21827763296551556,-1.4120276675676313,-1.2385739517616745,-0.13213324595543913,1.0876274145385283,0.8785087964731038,-0.4112153321314944,0.3534722623135713,-0.22546508802183762,0.13162034499515013,0.06040430992408755,0.08740746732480968,0.1068756922369487,0.128578584067032,-0.11165830736937732,0.1568332157296613,G
