Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,Component31,Component32,Component33,Component34,Component35,Component36,Component37,Component38,Component39,Component40,Component41,Component42,Component43,Component44,Component45,Component46,Component47,Component48,Component49,Component50,Component51,Component52,Component53,Component54,Component55,Component56,Component57,Component58,Component59,Component60,Component61,Component62,Component63,Component64,Component65,Component66,Component67,Component68,Component69,Component70,Component71,Component72,Component73,Component74,Component75,_class_
-0.09494871459220743,0.52967617422272,-0.20033457335085042,-0.6886386535668865,2.3652711642479844,1.4110210453634189,-1.1067610510389847,0.8111496393673541,-3.191302375235876,0.11788042371699517,1.9242962811025754,-0.271756786461363,-1.3164384195893133,-0.28073989459788806,-0.4376315029148738,1.051684020654722,-1.2715251128149692,1.0703735505544476,0.5727731116444513,0.20795915088580588,-0.49713167822116816,0.018959501811353675,-0.370384611528428,0.5931761336726408,-0.03775457250701657,-0.18301563020835615,-0.3553142515502527,-0.2517927488818098,-0.21852911954849494,0.15005029763427377,-0.594375818618168,0.07230218026486727,0.08509846363298575,-0.09991347621067033,0.291144782809961,-0.07422527420219745,0.0013132856025440205,0.0381539597084302,0.1717988158392739,0.056526315321523385,-0.1294034654628083,0.06333165594233564,0.10556600026549655,-0.24837718657777713,-0.046552552459859314,-0.20819298451986631,0.3720290468109148,-0.07113754674844963,-0.2791013398676683,-0.1628039366848945,0.1939995894057169,0.33709230650860655,-0.4093610331785181,0.2473055416865508,-0.17027515098055315,-0.15282861738306266,-0.1955224425831779,-0.09593407902068396,-0.1684449963802958,0.1030311280616655,0.15364381632504784,0.06966025098258664,-0.0848933206929416,0.07910899443343708,-0.09802221571747255,-0.01853417193830135,-0.055874411961454394,-0.06734514651694029,0.07860727050110425,-0.04039691058990768,-0.16504002506672627,-0.03876666179755574,0.28324111994280293,0.008914401688817448,-0.17514154555898717,V
-0.09812436650462102,-0.41864100358139883,0.24528766129820856,-0.5171493303593905,0.2452021330371382,1.0042332926445066,-0.8735413807844304,0.9880675839911806,-1.7245480039153958,-0.035534289333702784,0.8047964183255922,0.2916734324396421,0.045645594682259594,-0.19391976191816737,-0.32542180652018315,0.33221930561202506,-0.312188441250148,0.36873693533317026,-0.19670588440739467,-0.06748464929717225,-0.2638135285286543,0.46872355018082956,0.06027471621188012,-0.012653524087650933,-0.615692366387452,-0.17571224188816786,0.14613555695454836,0.33036411604826643,0.23352501418253147,0.30016815957855614,0.08754800170982299,0.11408310887373815,0.11756135059795902,0.12864750760725188,0.06412619955571593,0.15702526654168733,-0.006138210612321702,0.11625310697658975,-0.19460411604723116,0.006984267909974285,-0.025900674002209766,-0.0918256649500169,-0.11135414664896491,-0.046616286122951496,0.03631397435574001,-0.11524918675015587,-0.06293434383773086,0.07254122884998379,-0.10701080444947328,-0.15954067264075514,0.1663794000319498,0.1858267055857471,-0.20557382820647715,0.19865894603337966,-0.2105076625397833,-0.012918877766926374,-0.11801450282859693,0.09638929737257568,0.01372499007747451,-0.2151699873315357,0.3095873666994492,0.22411874746442959,-0.1575409863479567,0.18424440784034804,0.13102661413219982,0.13851634039119798,-0.10758922921670078,-0.14824023203873135,-0.06850622787183609,-0.08712258833097936,-0.028958491125546465,0.1565021330609012,-0.10579890078429739,0.10924937695169472,0.15057854648118144,V
-0.1529458032081979,0.07586602805536147,-0.756533040563942,-0.12628501572029618,-0.005793766243498176,0.8870600163991045,-0.49228567004739987,0.3315056476709872,-2.2580334131875595,0.06931442985701451,0.8277018378777152,0.13778000570103688,-0.2894084727194678,-0.076545482326971,-0.24093060106378789,0.6240295322245426,-0.20113104926696165,0.3640790235277891,0.2737322462651452,0.13189786345049617,-0.1676589645755404,-0.17601638585060606,-0.15010662381149645,0.09456075866460836,0.05541771582455819,0.2446278514344758,-0.07775733059663105,-0.11978335888390346,-0.02173240988610658,0.07238783442094404,-0.11136468946951113,-0.09722253893776082,0.08879909850661132,-0.09970807812896562,0.24042386714669664,-0.07562816049441272,-0.01726153906396847,0.28014420783944294,-0.06777469222208014,-0.01635978005434852,-0.1479653394059173,0.006177866706073942,0.011668060651420925,0.029152153088134437,-0.03739160150924826,-0.12962372198847377,0.09092218565369696,0.09351783964544348,-0.10530384789153079,-0.211486854262887,0.057471030602650026,-0.04209683582475641,-0.15603662321247472,0.008901823133740721,-0.09978571103959875,0.0022716110144636995,-0.0034960864311141563,0.03261781629746553,0.030836806731254413,-0.24416942978294986,0.06877923182759642,0.1543856405361606,-0.0882168571170471,0.10704527980764325,0.10880146628703265,-0.052383664635833,0.03110710914087786,-0.09952167783420045,-0.10228674053021897,-0.05370707394907766,-0.030057573514758094,0.11343729546143068,-0.08024237248048224,0.04237590434298969,0.16582817205961198,V
-0.1281635861004198,-0.14073451134802376,-0.7101765395435263,-0.02886999356070643,-0.17926586226447191,0.30392583949972385,-0.28880048926102064,0.3098367611771335,-0.6144610815959112,-0.015017359139752587,0.2101345125839872,-0.10368766691495512,0.17136791198399198,0.09507172361337575,-0.15726430999515692,0.18489163325462157,0.6820378847457994,-0.33066579834834814,0.012937741843993749,0.09002516973337381,0.3102093295893859,-0.43101814474270894,-0.0025510770962132367,0.027885950104416253,0.13470414751743,-0.1248111388161219,0.10124912372540174,-0.16957802323894228,-0.08466989434976996,0.05136589462357626,-0.05580305721645914,-0.04041701727422812,-0.003917333681084992,-0.24796257180894268,0.07982219270225009,-0.3972587992135769,0.028018296776330182,-0.06946601236177663,0.07397228090499215,-0.2418438779588571,-0.11037114401019592,0.15415987725852826,0.054667860163272006,0.02795539691353436,0.06506998172050532,0.10451788739849657,-0.04464301033113637,0.03387602515284937,-0.09154530869462436,0.03192993561244483,0.14980292361048497,0.20542683861122077,0.11030682349868544,0.11490627434749698,0.038119972605110616,-0.06642224350338585,0.01115574766521749,-0.08386061432107428,0.08254933474437615,0.07479114705500989,-0.02822892019984837,0.007420555538558309,0.056060013670853164,0.04187468834091262,-0.028753014525882963,-0.0394835121375746,0.07106219369308381,-0.15510053824938214,0.041596029641640546,0.06234947952453658,-0.0025141523806148157,0.07439728664890971,0.09883294040091764,0.028829252926977668,-0.14699126880831448,V
-0.132182527428941,-0.06818694405167439,-0.8193080251103352,-0.024941376999857594,-0.03094422373731796,0.38009112418729235,-0.29812081097208276,0.352691481592124,-0.8267001760335048,0.00742738079817846,0.24421813359361821,-0.04060369921983703,0.058560737099391025,0.0274110483340742,-0.050937137407629396,0.2038286797721928,0.3365943412211953,-0.41169604708270013,0.4130421627411792,0.23681477098636317,0.11869394755559229,-0.3189632925963506,-0.12596441309294296,0.13203353636409787,0.6150108326118187,-0.019766321548663857,-0.2749531478721325,-0.5089499201961853,-0.07308653034133972,-0.2076528344253547,-0.22030956118447872,-0.06740054119405492,0.06706268274109198,-0.22156265421582272,-0.11477929099663879,-0.44327733122392765,0.06952054531518721,0.029613893801300292,0.04082890245862946,-0.17320877730817436,-0.01466743779018155,0.33262794679446395,0.17830566967587969,-0.027084530139555363,0.04971519059016006,-0.15485025291694512,0.1008922387807106,-0.09853439508970654,-0.13025184349493255,-0.12850013254347376,0.11552405941027429,0.27201358042711044,-0.09889713957370122,0.08683502503583496,0.06547778762325807,-0.05752260151128383,-0.08726651337994287,-0.11594427701649615,-0.02400659771089661,0.2289355542540135,0.021281460041500944,0.06861366580319632,0.11936004215988605,-0.029072765409663123,-0.34171981128744433,0.054053790150721634,-0.22625986106301316,0.14084752885954155,0.3240738619615122,0.23911365171871513,0.024593777998239655,-0.1257628194470157,0.20487843939151304,0.0031849800529825,-0.40951976039043386,V
-0.10383373048701068,-0.309280443069448,-0.5413962694453508,0.0056252940014252404,-0.24629362799242951,-0.06298880254924365,0.0490306717497691,-0.13663858772777665,0.0751257513277563,-0.021655783955714672,-0.13373372487938281,-0.09376398027384165,0.06171597994133064,0.09160232481599787,0.023830444676565907,-0.06537207319011638,0.11819462606845496,0.02914663671533423,-0.11609370077501059,-0.06788821803168338,-0.22328178438256902,0.059823272179049286,-0.09419770606671253,-0.0489602831519755,-0.04184212255317187,-0.04151996553761279,-0.055506300680330155,-0.011198722057614728,0.073023339564605,0.004039257435086713,-0.00639923869848111,0.0016900827933336933,-0.01625117170107278,-0.030595272177132184,-0.01782238947467467,0.029925053190837853,-0.0040845406737165,-0.01980674085931299,-0.025673147728669257,0.006315637307006068,-0.03987620156526191,-0.08896874052788967,-0.0206682227685507,-0.04475323409258904,0.029213719826320438,-0.024186108007301678,-0.04711121270803675,-0.04933606576435782,-0.062343257689437256,-0.03645359955809742,-0.0059830956576918705,-0.011576029453153964,-0.015535754616337993,-0.0025209271754211846,0.005103246694395573,-0.07444504361804716,-0.0020107554509766036,-0.07582828511954516,0.010095550617499413,0.03370497798624171,0.04063394625363232,0.03820404879922353,-0.04143052625084564,0.013765290794026237,0.007991141474258232,-0.02494224977907603,0.027788256072761457,-0.012147825504969323,-0.030199640465414384,-0.028979770075265057,-0.009002656591812151,-0.0035063326827318884,0.02370509364418352,-0.042164987272213884,0.007276230657008826,V
-0.17734854533566055,0.338932304050559,-1.4206991800115034,0.2853156880737914,-0.37373457528757514,0.42269473669574464,-0.07589048437333151,0.04828859861637966,-0.9318476758042006,0.11445962451404887,-0.16466814240893377,0.23628957251418858,0.18143708730356728,0.27629041009024724,0.05813314557362894,0.07142803935308861,0.11250632322088461,-0.34058943082663307,0.25015853596514565,0.06876128159934193,-0.1003854732101496,-0.398521321613062,-0.19028069151272772,0.031867837468434426,0.48713280702155043,0.16124181452662165,-0.2244082707339451,-0.28931088164342067,0.020807415538181488,-0.10751837392512288,-0.11123086381489501,-0.036690883902799114,0.006936581267861482,-0.11027356085405166,0.01947231376430951,-0.16495252917702866,0.013330785481254912,0.11528035751124097,-0.04237766302948343,0.06059021994942481,-0.08539109642943048,0.0314822807280325,0.00993964213514659,0.0385256883215845,0.01396866416306646,-0.03009346714785389,0.0665208464342287,0.01708824935225467,-0.05342770752928268,-0.15180250153124789,-0.013646995998090302,-0.024638808522243275,-0.001046993341798061,0.024574351619930913,-0.008006901089633766,-0.0378539731388529,0.0452873260795846,-0.04815197680990476,0.14949069465714743,-0.11262941456253181,0.009055013666771985,0.14497206800540383,0.0014428964809743837,0.04668860051670303,0.018824268282662565,-0.023826822941827423,0.020923124396842973,-0.04945880497528495,-0.01940545131718198,0.024324781257342627,0.008341295724480377,0.051460404366257435,-0.08485672292379919,0.04144854595422962,0.05173514041968593,M
-0.25762954063520316,1.0018674071772318,-2.1216410996612103,0.4974753497358,-0.6344594290282777,1.053752669938009,-0.324783295524882,0.3250822474356629,-1.8231966060086906,0.24434219710456276,-0.5689616411765083,0.8251483816260775,0.7567913192002559,-0.11326532372621019,-0.13229860035047378,-0.2423303957444018,-0.09352865620874164,-0.5882984581879122,0.38179801019429627,0.15887044579000167,0.5653656859338243,-0.8856048114849374,0.044162988817123175,-0.05130880040709444,0.24935275894760642,0.09897302505495757,0.011681996296557548,-0.35136549895623664,-0.08698356236665583,0.021936293732636006,-0.2685477921703652,-0.020038218123611413,0.2522255965808453,-0.18978200146196048,0.048934659352368175,-0.2844494743769866,0.056833348061054174,0.16085484212409748,-0.1318062932856798,0.14571537047584757,-0.260550635547284,0.06061521818228219,-0.15276145826474308,0.18227112614647753,0.0979552239663952,0.09951704120011255,-0.00488901653347649,0.16200838580737328,-0.05777373423251124,-0.16178307289867871,0.17362201134204477,0.12839714875853875,0.16523727967889465,0.06513085691945676,-0.10874495747221959,0.03837827749956149,0.053231875704563884,-0.05182248432142419,0.23346271168224972,-0.12854669888711978,0.03370743710374786,0.1200677127814886,0.011122338669868883,0.05592345219540724,-0.06284012641329985,0.004294266481688631,-0.08315380019433824,-0.07441428388511849,0.056164427911111266,0.13991626058088888,0.055368982460944786,0.0930018846034736,-0.2026960245748088,0.1585702984837171,0.030387165691961013,M
-0.12369273316987947,-0.17942181565702983,-0.6580701831152419,0.00851041392759175,-0.355847216265685,0.3213732192299247,0.0805000589702289,-0.4406485782535709,-0.6857705872727125,0.025503003692449677,0.2634401009793781,-0.21792512372844028,-0.1042737849698467,-0.365255284400176,-0.21929612799877662,0.28452411717715137,0.10734627045330872,0.15171025620707065,-0.19326583335118733,0.002572094911265265,0.1605612144400433,0.04911196352210293,0.12282041530515109,-0.013802645135559653,0.08078831705982704,0.20904326013755453,0.0116743208591318,0.13962140924512564,-0.05544898345293131,0.1146147655582337,0.2844299095131896,-0.04715865428938963,-0.05677628550240729,0.10541442411838992,0.04227703022929626,-0.0027769929403225124,-0.0023993388252256708,-0.013927068032068925,0.018152605767384068,-0.08877079923040676,-0.014188033785543092,-0.03222168623488546,0.005005603992166269,0.04920323969404858,-0.0016583130869429889,-0.09279965897866949,-0.012691589752807299,-0.04459122396880538,-0.020085618682143567,-0.0736779562913152,-0.038508961126716146,-0.05057550972948679,0.0006366544605829034,-0.036633002478509744,-0.059331258607052975,0.021535000966601065,-0.022138290260891248,-0.04107593466362252,-0.05159658726897588,0.011217907582549832,-0.015663686883540216,-0.011829437513848746,-0.024589110937439432,-0.007576142087437248,0.050001755355025164,-0.056826295144885984,0.03314790991564717,-0.045880247813887935,-0.029567114089944186,-0.03455610349615157,-0.0055890299835491325,0.02484414043546559,0.03135023083469038,-0.03869480765407551,0.038002131085190495,V
-0.12172365104321065,-0.19265684655383655,-0.7142431010516674,0.0330809961557959,-0.2867541944924265,0.13412311647989916,-0.012484867896829045,-0.11787972746562211,-0.127595854162435,-0.026601408348564073,0.12117973967167382,-0.295197276669063,0.07010396074348631,-0.20814066786690058,-0.1385630122038396,0.11950809714876674,0.5611119340497723,-0.29587069396465554,-0.07670523991016433,0.0894586234247941,0.380044956895099,-0.18609108850665437,0.1150270932236966,0.04894574037955631,0.2565801401585946,-0.08249560737203078,0.007192434987556713,-0.1433893528895741,-0.0895953080178579,-0.004414839615560509,0.130263169649542,0.0037279466610816133,-0.11528809533195779,-0.13961825836942246,-0.06980289204795952,-0.3630676674005621,0.0382879333037537,-0.1458237300029757,0.09983464367677117,-0.2565041893724417,0.0014760581773772508,0.19583478032201035,0.0923778358935388,0.001227068579031264,0.06357717137212,0.014464067624437199,-0.0634429501948621,-0.08010464454460217,-0.045013792794455776,0.058769321460249054,0.08303970040817585,0.20241367542076474,0.11543452829676931,0.0727682680588829,0.05680185226446969,-0.022272183307018807,0.005996834551520485,-0.09082831195031234,0.021902150949537447,0.14348869346719165,-0.06713645810850608,-0.07190517431574137,0.08934298951296367,0.0009383738716516166,-0.015089195424827995,-0.05918892245899683,0.11056403543399476,-0.19186448147469526,0.025669753414417403,0.047862729991274146,-0.004829770198525123,0.0639392505110984,0.15375835049806746,0.006111642270296206,-0.16789783705051495,V
