Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,Component31,Component32,Component33,Component34,Component35,Component36,Component37,Component38,Component39,Component40,Component41,Component42,Component43,Component44,Component45,Component46,Component47,Component48,Component49,Component50,_class_
0.05754669027179373,1.6659164366131232,-3.2546443589720173,0.27510493385746226,-1.4134127624462558,0.6086560623661694,-0.32903691808336205,0.7362851486801023,-0.1773327228059893,-0.01338614869838488,-1.0594514791496128,0.6735263385260074,0.059066622711916254,-0.2022754652859736,-0.27078761460577816,-0.4342999218445419,-0.9191884107918679,0.5958806596512043,0.3990204195707874,0.03862510889486023,-0.10813157285306378,0.2082590004815481,0.2685599649339745,0.967143365151549,0.6461145078953305,0.4185805158711332,-0.6876020008986214,0.39139288012891016,0.20320707363162543,0.6359664248003771,1.9157828700392485,1.0537366993132076,1.359234102510668,0.3561467643619706,0.46909791026387804,-0.7186641665681983,0.631179079811678,-0.7414785320662931,0.7854310225410117,1.2644000928213541,0.6933566383140095,-0.9983404269199917,-0.6584513165319561,-0.10030507846413017,1.2292027123556775,1.2769227512247316,0.3543078810798659,-0.6432478168596993,-0.33632690898791784,0.3067234812421855,M
-0.23277930369843072,0.13337700965511792,-1.4815377381892347,-0.30798727609012666,-0.8321725381256917,0.14299093944119318,-0.572118562092016,0.247321881176364,-0.16866782274936962,-0.20461026867576682,-0.2158520258597847,0.3733565727666397,-0.04517940090143895,-0.23488097948125083,-0.15975303979095795,0.04817963270278028,-0.32395720928314586,-0.20742332740222907,0.3519206801952805,0.2068517152227557,0.009284632083848297,0.18681804215778228,-0.11909042267120146,0.07196219276299101,-0.09048635280598134,0.15589636870384127,-0.10289192745130794,0.40647848879503035,-0.1652934512968206,-0.16985236342880455,0.07504515800055928,-0.16211265315938073,0.07457995329895822,0.022372375901878072,-0.07417916472860653,-0.17767157647086815,0.03969919258272823,-0.08506257126879298,-0.08930145797003974,0.10743108758031371,-0.16139134208846215,0.03211911261961609,0.13426096609525423,0.17636842622016738,-0.07632104573312576,0.0022906372542442904,-0.25466639266054425,0.011684964359577367,-0.13814274174237823,-0.040154982238716656,V
-0.24441941846199108,0.3729517561927192,-1.688497648027043,-0.2997180947860294,-0.4561741102783767,0.7269497673207126,-0.6437282062008616,-0.5710368545624985,-0.9047924453510179,0.03489094079423859,-0.6090767673058182,1.065920195725748,0.05441951404109636,-0.35533649995126676,-0.18240714387213103,-0.33313950903593703,-0.7569644671951332,-0.3206414727118113,0.11454905315867416,0.2802597376662296,-0.36810654218362354,0.424071664111364,-0.12906964297250031,0.17401675101290026,-0.39367639607575433,0.7116540941979488,-0.23355267495349663,0.8273129410070388,0.3409428037663237,-0.3577334609499828,0.27059863314163063,0.16519765348330276,0.39239196252122766,-0.040382535432227695,-0.023786432626488094,-0.07564219386023302,0.16205196159564605,0.31155691064102786,-0.029316495228907113,0.05758069350389333,-0.32354660720867384,-0.5217308399130374,0.20468140782653071,0.17382464104048873,0.02024274086503669,0.006256912897337107,-0.35186511450757396,-0.04900551965724917,-0.5690201485241253,0.1887889963894118,M
-0.21683873362069012,-0.3207333752019391,-0.8574710157787973,-0.36393548177896207,-0.500747801665023,0.07892007933616596,-0.3585695022353149,0.2098432789445545,-0.203649136969471,-0.14747048226102383,-0.2233353930491442,0.34850198431975177,-0.06855579759829596,-0.15768725614811122,-0.07166301969574189,0.09616872882245144,-0.28000615548616126,-0.28640075750572935,0.3935250016469778,0.10566588276968863,0.14034528119556858,0.16528889550511963,-0.014599832628894777,-0.009015653108057388,0.07108014506269089,0.08526688877387728,-0.22029777171405504,0.462178410914337,0.30305352462904217,-0.09496755477499808,-0.13724879697870856,0.08350314799292573,-0.0003477689145508153,0.06351191407204732,-0.009330291729214908,-0.27793650938506703,-0.3062546967375628,-0.18129828488823524,-0.26012758683890524,0.2408601629429024,-0.22469781381959433,-0.0402887399542955,0.2847536693518048,0.3262043019646578,0.05127117054524574,-0.044033006093604686,-0.09516163958249514,-0.13411048536890088,-0.038768156156432,0.11923678916509925,M
-0.1153535105699956,-0.43431730212209807,0.13072054744367337,-0.19645942828171728,1.269039583296331,0.2858191389320281,-0.36978210578925635,-0.4318697980317686,-0.3546431525461325,-0.24828113236848764,-0.10887539202510446,0.292359346442086,0.3301297911556433,-0.3677507761348303,0.09426577186982431,0.2029319340221165,0.4053319219877887,-0.30239394545355125,-0.5536721184326968,0.11990489970701076,-0.05908800318613913,0.18456081228617033,0.05659163325814439,-0.39918955665730566,-0.14417959674931446,0.031072082046849223,0.1641838591173752,-0.03878468252523207,-0.011884466043497962,-0.024419746344770482,-0.017730140807341227,0.16507303297015694,-0.05637843898210196,0.0449311251292162,0.14752824818854512,-0.11891598617785518,-0.15001548135750892,0.16448418822620234,-0.01859799923801527,-0.01641768260476925,0.06185627123023043,-0.04235875623073226,-0.01880978161094296,-0.06766108749926023,-0.1880639989726327,0.10804245475062389,0.020393291937711968,-0.29143393449183047,0.03923451996757361,-0.1893060134958397,V
-0.21486985166748546,-0.3259414142945756,-0.8425045421558569,-0.35355107911204486,-0.49379060524154256,0.07458806081433768,-0.3645769495542303,0.19391384338548112,-0.19730886106098544,-0.13209606559165776,-0.15493669802715515,0.3911829235291314,-0.026258297222836454,-0.23428592032338144,-0.11431570045089726,0.08753231182484293,-0.2983349002353556,-0.27146535577975195,0.3232341943833627,0.15797031450781046,-0.014130958670147895,0.07385722129947235,0.020508093618660985,0.047453703847580006,-0.1744596782268839,0.19051748020961162,-0.23472047087618844,0.4086789970978421,-0.0026602412068884584,-0.26206228645037855,-0.03150163756647611,0.019556081659411376,0.09438630249901789,-0.0032834138823736314,-0.056476573789723865,-0.29550136341168676,-0.16793633126225632,-0.14662820434605583,-0.15779284545899225,0.1566869135711111,-0.06838961855341844,0.05810676911299695,0.1367668888200659,0.26521960682252144,0.10969422018475233,-0.11077857643804406,-0.029329876543707736,-0.07866506274839351,-0.029523030304844412,0.007998511417923782,V
-0.20864546779068005,-0.31019136304085426,-0.8825626979139936,-0.3118327739040584,-0.48760629079585593,0.05217810965649097,-0.28482457890851604,0.2949833802321592,-0.24850132377016504,-0.017042133153679844,-0.21177984460070495,0.3831236246343867,0.08242976179423044,-0.25099516797728805,-0.1258935798297965,0.13703018998781896,-0.2921777322416481,-0.23415947923398872,0.35501321842758005,0.19572259824904592,-0.08807116108365148,0.046888832736428,-0.06206156909062484,0.0026360971421538204,-0.14650604949519722,0.19211667237014182,-0.17410333587639854,0.39709368048442756,-0.017427859078649938,-0.3200039645025293,-0.030322880658202246,0.016824401801717535,0.07794916795528387,-0.03919814022081297,-0.13848153093888174,-0.29012182974667783,-0.2662718622606639,-0.12399497930385729,-0.21030296859317077,0.2819578892064259,-0.08608677531888598,-0.07125816950877621,0.26787431738647316,0.10808823974911308,0.020031051903737218,-0.03779518304554052,-0.07945964870981204,0.10124585850506429,-0.017766858153016943,0.052857236836670915,V
-0.20924895197826784,-0.2590143331407155,-0.6807487855835829,-0.17622324992349694,-0.28835277328213316,0.09532093526013469,-0.1321651728934814,0.05909518591831593,-0.12677118228208728,-0.19918811353093896,-0.13803591143295446,0.43485748382270395,0.16077998743191818,-0.14608702255397576,-0.10965265892712366,-0.031330320863726,0.39965116376152854,0.04435425323834655,-0.0982754670859403,0.2622948085502216,0.43528242181838334,-0.48549367625450524,0.1085164452869737,0.1907631767262988,-0.01866404749787623,-0.22387317599326081,0.1418554959309435,-0.2789701755362768,-0.1841439228268466,-0.02507212343079957,0.1994302361426957,0.17194113406288614,-0.016401643962258898,-0.4076331123425078,0.14876623994660096,-0.20909242985635768,0.15392429912500769,-0.1416152884333184,-0.16488138889208195,-0.3445361288359377,-0.20692261778714421,0.1780069530950592,-0.0428543916350729,0.05779134680069934,-0.3346381936740579,-0.0880660963606655,-0.03477275623350205,-0.26050991235318266,0.4076501487725156,0.09117478839483338,V
-0.22909891347845124,0.36767355387600004,-1.4480876734126504,-0.1928356125936983,-0.6621685962804623,0.26284395987104225,-0.5030835405566191,0.14653881786386208,-0.06708897517811696,-0.3040515488500339,-0.31140265868337025,0.6160726433758935,0.2023848885008175,-0.352699234706466,-0.34717953929408246,0.0013627261860275595,-0.248756677140084,-0.17237208373662483,0.023424865610372853,0.2884168969478448,0.04216516662910977,0.015107236014827677,0.13477796260998567,0.3788882589267257,-0.049657744909057736,-0.11762788394558857,-0.23096555081455758,0.3493056476890968,-0.21857483221413582,-0.1490426190498606,-0.014646914301017663,-0.029994860333465045,0.04703355726695767,0.20093192474930602,-0.008769753748834486,-0.4043575686818367,-0.05359662938915533,-0.028009839209876042,-0.039522802773946195,0.15085438027633724,-0.29243571307905564,0.18265523678296658,0.2138523977136628,0.35802778372031974,0.013938503949075642,0.04935529781569404,-0.08190872097576143,-0.3743238468012059,0.14627504261665927,-0.0515606940484441,V
-0.23359719103393228,0.13434544663051257,-1.414398968234645,-0.32829647838666964,-0.8239438043381093,0.18351223777390302,-0.571117265303102,0.1721379103374957,-0.1901887952543202,-0.15496604199945802,-0.1863058896790276,0.3482521548181494,-0.02083407393766405,-0.1708331613737999,-0.23919165446449592,0.05250512871370811,-0.3114705143983331,-0.2093135976096953,0.3741882229299195,0.17699506477440846,0.015026845543863458,0.08334918153837034,-0.17770702384192144,0.07803313366213482,-0.13150117654638976,0.042012619451763863,-0.05554635769247389,0.4647258501520689,-0.05423389589941632,-0.2257931641948322,-0.008763877900192632,-0.11857418776396117,-0.012117223565545697,0.1071675688969025,0.0363177770119101,-0.3585589014877982,-0.055482067891276174,-0.19907260197341553,0.008962739404756295,0.013290102794624933,-0.34071797491823586,-0.023318646802473267,0.07066788466098234,0.18844934458643364,0.3093333201337345,0.3139316296921218,-0.2017835824053159,-0.15048286401681576,0.07149807684435884,-0.07889125031567398,V
-0.21718109836459873,-0.10244054167840096,-0.7783886462021209,0.07883125913100533,-0.6872644850222732,0.3099723187277591,-0.5269306393435694,-0.19312891244899896,0.4493289374158072,0.08365662293989323,0.3860637683112826,-0.1561008643708513,0.9861005185985309,-0.0403261655268218,-0.520657460994313,0.19112373668927296,0.5735552163864308,0.0227653345127099,-0.3014349334501401,-0.4163174189997924,0.5748876035822263,0.04348835155084525,-0.4118847918947893,-0.2695695995836789,-0.5571419858388744,-0.16422335439833688,0.25820525983500014,0.1865010461921769,0.11236916284990657,-0.447101648895114,-0.014881159970932076,-0.21572965723540724,-0.47639277191063756,0.29577971237612133,0.3930147260850869,-0.19774930569197255,0.008320654331571128,-0.1694997908348596,0.49712320809951416,-0.29274865484999274,-0.2795305266862111,0.3685058910904273,0.22379788233155268,-0.2217278978996592,0.2511233610183679,0.334399211654079,0.17220925090489406,-0.08177785167982998,0.4345288082055818,0.029812797043423274,V
-0.241941518007005,0.27324050810274064,-1.5950087530880148,-0.3116584848129028,-1.088989562294611,0.4487777563397729,-0.5718910425266917,0.13504494703246503,-0.10380913304744194,-0.13024501103789993,-0.1435456403671409,0.370552282004027,0.24055249885965566,-0.22213900274877715,-0.38918997469029704,0.044870693749448166,-0.27745920021934367,-0.15138254846766902,0.27912935476095285,-0.012532607193560842,0.014939545411673305,0.25346339597699474,-0.12287839996180719,0.12485953664455895,-0.49418517327693806,0.17307471615606315,-0.22681017793674485,0.8768269876505748,0.12353116717633358,-0.6439444928729761,0.1912321338323707,0.057568486208116665,0.037384176933944344,0.2396539722929498,0.17641004414317976,-0.39671605602713716,-0.14638134195619257,-0.28950481350002244,-0.14545309691952685,0.32348776207968366,-0.11823617635031694,-0.07265907226553833,0.1716718330123852,0.38929921922776767,0.47052752833356337,0.3024580048557867,-0.016116635208627245,-0.08643967600192073,0.022441579802562346,0.015414120351940027,M
-0.21988337872687508,-0.2176375384738402,-0.9618079217805022,-0.32817719217974317,-0.6562013124862613,0.18589072287586667,-0.39566310216677014,0.11026993814869392,-0.028675959716595728,0.10423320418058887,-0.02378853435474311,0.195974714637734,0.3894474859116403,-0.1725040590089048,-0.3366475030753545,0.19012301509625248,-0.19273916994787232,-0.14627690915019986,0.2947786096829328,-0.025101815738941755,-0.0653200665439724,0.18696795169563357,-0.2887807250017441,-0.04551073951795825,-0.4197836528373703,0.17740543038078785,-0.049149545286473084,0.6110616313455919,0.20556919086822817,-0.5873765317047643,0.08492050027749505,-0.08723370804779787,-0.005110779567642519,0.053641424806792806,0.08976598838646663,-0.3852964763156889,-0.13262156060664587,-0.11927604750370337,-0.10927030798606456,0.21270800060281925,-0.3069179352960547,-0.10215595399358554,0.39176423850146297,0.1262695319591854,0.2673825413025133,0.3054971598522485,0.014507687541489026,0.10305923941836397,-0.08584357131187943,0.10553857984744391,M
-0.17273776452139086,-0.8167081906459239,0.15449995495289265,0.06366061891764274,-0.06445414610501832,0.08484011160667257,-0.11887963156464222,-0.1601804736849102,0.1552562797733379,0.05394109498772383,0.19728676196763162,0.12363843476355765,0.8408141861006374,-0.17191539073220405,-0.443402619837264,0.25921935329272383,0.5422554528396181,0.0591219903011735,-0.28154481458658015,-0.3176585374985634,0.4496474849654905,-0.14075940997760447,-0.32082060066828144,-0.270205420145974,-0.40551497578219997,-0.16199618844477687,0.23156411803797772,0.05517317818674833,0.08816950205700926,-0.24061761857801064,-0.18494898616262162,-0.26644086964417824,-0.2068009880851116,0.5781409097647954,0.28313622065254673,-0.3141653011325764,0.13485775632005062,-0.16765115513687923,0.44036297687963427,-0.2690082164618715,-0.38288824897154056,0.21755146162732872,0.2765486511116354,-0.2909881301328719,0.24454179273889912,0.4769280331819384,0.02530105101560922,-0.0440634699830659,0.3999223839857852,-0.022603111674630253,V
-0.1741183079805758,-0.8792229446843338,0.2385103247473153,-0.3143741898372098,0.0626026533175209,0.15534973035040409,0.06457715141522753,0.010999156869741483,0.019556886868515984,-0.17333195506689775,0.05505146321067595,0.20639250672202544,0.33261741261773475,-0.30516710987336143,-0.16053006237890838,0.19149408758739886,0.1880015557800289,-0.1626438226993308,-0.33616134753883503,0.019928284327887347,0.11663734088181367,-0.1172604696579775,-0.005567669508389821,0.02467184044953646,0.11776382250645036,-0.21482153730095804,0.07550696922813237,-0.21874426855666346,-0.15894999526078646,-0.03637172055511349,-0.07086229736212245,-0.008536833674166971,0.016762557246166387,0.16364498607052658,0.014429650170725547,-0.3220471142286968,-0.10621458643553833,0.16689828099028656,-0.008919393663255677,0.10330491493016232,-0.3135534353194181,0.23207657310175564,0.07151439624194747,0.03714585757576388,-0.26017883050371365,-0.1088680711013952,0.11831335850463612,-0.10615618240989448,0.27545725673240884,-0.03434616218498402,V
-0.1731054686181142,-0.8788160849368398,0.18098572167185026,-0.2920695594089216,0.16019739439506214,0.055108333480554404,0.05856999464434747,0.014012810179032748,0.019077524265580507,-0.14091661475019718,-0.02544816671804455,0.2977672343742688,0.2607284659388073,-0.2803067179941917,-0.18036993701829537,0.21048605057072395,0.17534123663764012,-0.10431677846084106,-0.3043578219314632,0.0018578709356178048,0.11500970764232749,-0.07563810472214273,0.04533463216806259,0.057551899762794234,0.03879222039649892,-0.35134031348757744,0.08853902708189587,-0.12407361525272745,-0.1348572074156289,-0.010216986525694062,-0.07879255450022918,-0.05178967871991974,-0.19454988417518326,0.13331281720707042,-0.08354188896434207,-0.15912660652118205,-0.11842800628314885,0.04501890564214739,0.08822727366824407,-0.011549517569422553,-0.29150236244739686,0.16068009661448943,0.06644826271900842,-0.04237898635760588,-0.1174979873349957,-0.11701987854168647,0.02278885540347498,0.08299522902100437,0.20380676943695958,-0.1372559434490039,V
-0.19526673610664833,-0.3413383958776666,-0.7423694764785818,-0.2655177075357007,-0.3187460640641486,-0.089233391920053,-0.14785744102341314,0.22002366611009555,-0.052894818347465795,-0.008688350456813973,-0.10494770860717083,-0.043407408099183455,0.04471889758581722,0.05347502919906797,0.08867616831361202,0.13217843370056476,-0.12152415266253055,-0.14334229647588484,0.4588199460778815,0.03486619394187711,0.2873372850876971,0.1963888792938917,-0.21245213205219077,-0.20548162026182237,0.5475403729514955,-0.22002874950699863,0.11058508232038332,-0.09723360607238943,0.4159861961854947,0.29650136652843984,-0.3182043006390775,-0.01725465950545169,-0.2042723915899902,0.03813036703451267,-0.04958061819171419,-0.0013084301155502796,-0.3673665393628163,-0.03739553392881481,-0.1691818246596649,0.16484428004558965,-0.42186973888989554,-0.2241371223606358,0.45732620401268,-0.003409867646564568,-0.3894952728633786,0.13736009073199737,-0.22384372730885152,0.017117634838313942,-0.005146400139305552,0.23465010592039834,V
-0.25539472331732327,0.8330381194187136,-2.1507182400871394,-0.1490118963896463,-1.3247649553291176,0.4987243496911452,-0.5957459535149414,0.3576881443505951,-0.2962375372007814,-0.5749890992465754,-0.545418647086265,0.7599218836841678,0.05856121632401317,-0.3649684123969573,-0.3288377108612972,-0.016221071740548265,-0.23891684830780102,-0.006039312951088421,-0.37362663521960693,0.2066848319749402,-0.0838218187710627,-0.024056033545585,0.327719584075852,0.36644760842899726,-0.34168353897615367,-0.03816396436195649,-0.16208627064173442,0.8602081401716445,-0.22803142993905795,-0.15253561804836233,0.25550064138366146,0.26240887601987334,0.054133394709757504,0.35258155845745315,-0.11435959476699076,-0.33725059693585874,-0.3530760434423682,-0.07650037437127377,-0.39670008689061054,0.2728434947372613,-0.17614695842701716,-0.12063665955564544,0.24356161385817302,0.16268201722152847,0.13041196976638494,-0.2954840429696694,0.02475924848934459,-0.06802133048100081,0.28887101606052373,-0.3608073806633673,V
